プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,シスターフリーデル,人狼,ゲルハルト？　ゲルハルトだよね？…ああ、そうか。君はこの村ではゲルトって名乗ってるんだったっけ。押しかけで悪いんだけど、ボクをかくまってくれないか。ボクかい？　フリードリヒだよ。ほら、ハイデルベルクの学寮で同じ部屋だった「弱虫フリーデル」だよ。女の子みたいだからって、君があだ名をつけたんじゃないか。忘れたとは言わせないよ。でも、まさか本当にボクが女になるなんて思ってなかったけどね。
プロローグ,シスターフリーデル,人狼,まあいいや。詳しい経緯はまた夜にでも。「封印の村」の名の通り、シスターの身体に封印されたボクが宰相派の連中の目を逃れられるよう祈っててくれ。この村にいられるかぎり、ボクはゲルトへの協力を惜しまないよ。何でもすると約束する。…え？ 人狼だって？そんなものがいるわけないじゃないか。大げさだなあ！**
プロローグ,少女リーザ,村人,おはようございますなの～。妖精さんの登場なの～。リーは少女じゃないの～。リーは妖精さんなの～。フェアリーなの～。リーザのリーはフェアリーのリーなの～。狼さんは消毒するの～。でも本当は消毒なんてしなくてもリーは妖精さんだから狼さんには負けないの～。リーは噛まれても死なないの～。占われると死ぬの～。リーを占っちゃだめなの～溶けるの～死ぬの～。大げさなの～～～～～～～～～～～～～～～～
プロローグ,青年ヨアヒム,村人,取り敢えず席取りだな。フリーデルは宰相派か、それはどうでもいいけど、男ってのが気に入らないな。お決まりのやつ入れとくね。◼︎1 不定期◼︎2 更新1時間前／30分前◼︎3 仲良く楽しく本気の推理。／突然死や不快感を与える発言。◼︎4 長く自宅で警備員をやってるせいでコミュニケーション障害になってるヨアヒムだよ。青って呼んでもいいよ。それと言語障害気味でもあるな。宜しく！
プロローグ,少女リーザ,村人,議題なの～■１．決まってないの～■２．なんでもいいの～■３．何でもいいの～喧嘩してもエピローグで仲直りすればいいの～でも明らかな暴言とか人格否定みたいなのは本編中もNGなの～思いやりの心を持ちたいの～リーも気をつけるの～■４．リーはヨアヒムさんの家の箱から飛び出してきた2次元の妖精さんなの～フェアリーなの～。注目すれば敵の特徴を教えてあげるの～へ～い！りっすん！
プロローグ,青年ヨアヒム,村人,リーザは、妖精っとメモしておこう。妖精なら、きっと魔法とか使えるから、村にいると心強いね。宜しく頼むよ。村を正しい方向に導いてくれ。でも、占われると溶けるとか死ぬって言ってるな。これは、よその国に居る妖狐ってやつかもな。騙されるところだった。リーザはきっと、妖狐か化け猫だな。僕は、騙されやすくないぞと言ってみる。見かけは青年、頭は中2それが僕、自宅警備員ヨアヒム！
プロローグ,シスターフリーデル,人狼,リーザ>>4、可愛い妖精だね。でも占われると溶けるって、他国に棲んでる妖狐みたいだよ。ヨアヒム>>5、宰相派に追われてるボクは宰相派じゃない。味方の王党派はもう風前の灯火さ。あとボクは女の身体だけど心は男だから、君の期待には応えられないかも。なによりボクは二次元じゃないし。議題ってこれでいいのかな？■1.コアタイム■2.仮/本決定■3.やりたいこと/やりたくないこと■4.何か一言
プロローグ,シスターフリーデル,人狼,ボクも議題に答えるよ。■1.22:00～24:00■2.22:45/23:15。決まれば合わせるさ。■3.つねに相手を思いやる気持ちを忘れずにいたい。■4.基本的な用語や戦略はボクも一通り知ってるけど、エア議題のような「お約束」になるとちょっとアヤしい。できるだけ調べるけど、お手上げのときは素直に聞くから、喉が足りる範囲で助けてくれると嬉しいかな。さて、教会を掃除してくるかな。 **
プロローグ,農夫ヤコブ,人狼,ぼく、ヤコブえもん♪未来から来た農夫型ロボットだよ農業もITの時代だよ野菜はビルで栽培して、鳩型ロボットで管理するんだ
プロローグ,青年ヨアヒム,村人,>>7がリデルの>>8と内容が被ってるな。ちょっとドキッとしたな。僕とフリーデルは赤い糸で結ばれているのかもしれないと言っておく。それとフリーデルは身体は女っとこれはメモしておかないとね。大事な事だからね。それと宰相派でなく、王党派か、あーこっちはメモしないでおこう。ヤコブエモンが来たね。宜しくね。農夫型ロボットか？推理は出来るのかな、有名な猫型ロボット の方が良かったかもね。
