プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,老人モーリッツ,人狼,老人なんてたくさんいるじゃん。みんな長生きだなあ
プロローグ,老人モーリッツ,人狼,おーい、パメラや。議題はまだかのぅ?
プロローグ,村娘パメラ,人狼,よろしくお願い致しますね
プロローグ,村娘パメラ,人狼,お爺様、議題でございますか屋敷の掃除をしているときに落ちていたメモがございますがこんなもので如何ですか■1.コアタイム■2.仮決定、本決定の時間について■3.やりたいこと、やりたくないことについて■4.自己紹介
プロローグ,老人モーリッツ,人狼,おぉ…パメラや、気が利くのぅ。■1.今週は金玉週間じゃき、不定期じゃよ。■2.仮23:00／本23:30が覚えやすいかの。■3.のんびり、のびのび推理／イライラ、ギラギラ言動■4.見た目老人、カラダは若者。名探偵モーリッツじゃ。　真実はいつも一つ。金玉二つ。連休六つじゃ。パメラや、議題ありがと。お礼にお風呂でも一緒にどうじゃ？
プロローグ,老人モーリッツ,人狼,ほぉ…よく見たら更新時間が5/1 23:45ってなんかすごいのぅ。GO! one two three four five!! ってか？ところでフリーデルは何時頃に来るんじゃろ？
プロローグ,負傷兵シモン,狂人,お茶会を始めよう。
プロローグ,負傷兵シモン,狂人,モーリッツ爺には【梅昆布茶】だ。熱いから気をつけて飲みなよ。パメラには【ダージリン】を淹れておいた。仕事の合間にでも飲んでおくれ。
プロローグ,負傷兵シモン,狂人,ここは、時の流れも封印されることがあるって伝説がある。もしそんなコトが起こるなら、血生臭い仕事を忘れ茶会に興じられるんだがな。さて、飲み物は各種揃えているんだがお菓子作りは不得意でね。誰か提供してくれれば助かるんだが…。
プロローグ,負傷兵シモン,狂人,おや、これは良いものだ。■1.不定期だが深夜はいない事が多いな。夜は傷が痛むんだ。■2.みんなに任せよう■3.慣れてる慣れてない関係なく、楽しくお茶を飲みたいね。誰かの話を聞きたいんだ。■4.しがない負傷兵だ。趣味はハーブ栽培。親友のディーターと待ち合わせていたんだが、風来坊なやつなんで何処にいるのやら。
プロローグ,老人モーリッツ,人狼,[梅昆布茶ずずーっ]・・・ホッ！ウマいのぅ。そうじゃ。茶菓子があったの思い出したぞぃ。[ヨウカン][せんべい][バゥムクーヘン][チョコビ][天道虫]よぅ噛んで、食うのじゃぞ。
プロローグ,負傷兵シモン,狂人,天道虫…？！
プロローグ,少女リーザ,村人,お茶会してるの？こんにちは！
プロローグ,少女リーザ,村人,リーザは甘いものが好きなの。お砂糖たくさん入れてね！おじいちゃん、チョコビ貰っていい？■1.リーザはこどもだから早く寝るけど、早起きだよ。今週はお休みだからお昼もいるよ！■2.おとなの人たちで決めてくれる？リーザはちゃんと守れるよ！■3.楽しくワイワイやりたいな！こわーい顔でケンカするのは、やめてほしいな…■4.リーザです！お外で遊ぶのが好きです！嫌いなものは、ピーマンと、算数です…
プロローグ,司書クララ,霊能者,羊羹は、よう噛んで食べましょう。
プロローグ,司書クララ,霊能者,もぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐまぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもくもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐもぐ
プロローグ,老人モーリッツ,人狼,[天道虫ﾎﾟﾘﾎﾟﾘ]…少しニガいのぅ。 脳神経が刺激される。 (キガスシモン殿も遠慮せず喰ぇ喰ぇ。>>15リザ甘いものは脳にエネルギーを与えるそうじゃ。たくさん食べてはよ大きくなるのじゃぞ。[...はリザの胸元を見つめてる]
プロローグ,老人モーリッツ,人狼,>>17クララいい噛みっプリじゃ、あっぱれなのじゃ！そのまま歯の隙間からにゅ～っと出すのも一興ぞな。
プロローグ,負傷兵シモン,狂人,リーザには【搾りたておれんじジュース】クララには【鬼殺し】を注ぐかね。モーリッツ爺…まじぃよ…（水で流し込んでいるさぁさ、人数が集まってきたじゃないか。次はどんな人が来るのかね。まってるぜ！
プロローグ,負傷兵シモン,狂人,どれリーザ算数を教えてやろう（…は黒板とチョークを準備したペーター君は分速500kmで自宅からロサンゼルスに向かった。その後たかし君はペーター君が忘れたお弁当を届けに、ペーター君の家から10分後に分速1000kmの速度で追いかけた。何分後にたかし君はペーター君に追いつくかな？
プロローグ,老人モーリッツ,人狼,脳の老化には算数が一番じゃき、横から参入じゃ。ペーター君が5000kmの地点でたかし君が出発。5分後にペタは7500km、たかしは5000kmさらに5分後はペタは10000km、たかしは10000km10分後に距離的には追いつくのかのぅ？ところでペタ君の家は足立区でいいのか？
プロローグ,少女リーザ,村人,リーザはクララお姉ちゃんのあごが心配だよー。>>18おじいちゃんわーい、ありがとう！脳って頭だよね？おじいちゃんも、甘いものたくさん食べてね。そうしたら髪の毛、生えるかもだよ！>>20シモンお兄ちゃんわーい！おれんじジュースだぁ〜、ありがとう！う、チョコビ食べながらだとちょっとすっぱい…
プロローグ,少女リーザ,村人,うえええん算数やだよーーー！ペタ君とたかし君は足速すぎて怖いよーーー！
プロローグ,旅人ニコラス,狩人,ふー、やっと見つけたぞ…封印の村。少し立ち寄ることにするか。よろしくね。
