プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,村長ヴァルター,狩人,……出たわね。
プロローグ,仕立て屋エルナ,村人,村長なんているわけないじゃん。みんな大げさだなあ
プロローグ,村長ヴァルター,狩人,はぁ…なんでこう打てないのかしら。本当に情けないわね……明日から得意な場所で戦うっていうのにでもしょうがないわね。嘆いていても仕方がないのよ。
プロローグ,村長ヴァルター,狩人,あら。エルナじゃないの。ユニフォームの仕立ては終わったかしら？>>3 そう、村長なんていないわ。ワタクシは監督なのよ。本拠からビラ貰ってきましたから良かったら回答してほしいわね。｢◼︎1.コアタイム◼︎2.希望の仮/本決時間◼︎3.やりたいこと/やりたくないこと□4.自己紹介｣アレがほしいんですわ。ちょっとしたスパイス
プロローグ,村長ヴァルター,狩人,セルフ回答せな(アカン)■1.不定期だけど2200～2400は居るようにしておくわ。朝はちょっと苦手だけど頑張る！■2.2330/2400 朝本決なら2400/0630■3.真剣勝負はグラウンドでもこの村でも。/凸死、意図的敗退行為は鉄拳制裁だわ。■4.昔はグラウンドを走ったり守ったり、玉飛ばしで名を馳せてたけど、今はあるチームのリーダーを勤めてるヴァルターよ。略称は｢長｣か｢兄｣がいいわ
プロローグ,シスターフリーデル,人狼,おいしすたぁー！…ハイ、今日はちょっと変わった料理が食べられるということでこちらの村にやってまいりました！
プロローグ,シスターフリーデル,人狼,改めまして、わたくし食レポタレントのオイシスター・フリーデルです。断崖の村…のどかできれいな景色ですねぇー！名物料理は人狼を使った料理だそうです。楽しみですねぇー！
プロローグ,シスターフリーデル,人狼,えーとこれは献立表…？いえ、アンケートかなにかのビラのようですね。かきかき。■1.6:30-7:30、10:00～夕方、夜はあまり参加できないかも知れません。不定期なのでご迷惑おかけしてしまうかも知れませんが頑張りますのでよろしくお願いしますね。■2.希望ということでしたら仮21:30/本22:30です…。朝なら21:30/6:30でしょうか。なるべく皆様に合わせます。
プロローグ,シスターフリーデル,人狼,■3.エピで笑ってお話できるような村が好きです。/凸もそうですが、人格を攻撃するような発言は控えて頂けると嬉しいです。控えていただけ…いただ…いただきまぁーす！
プロローグ,シスターフリーデル,人狼,…はっ！料理もないのについ叫んでしまいました。村の皆様が揃うまでロケ弁でも食べながら待ちましょう。「…はバスへと帰っていった」
プロローグ,村長ヴァルター,狩人,はぁ…期待を背負ってそれになかなか応えられないってときは本当に憂鬱よね。うちの子も頑張ってはいるんだけど…オイシスターのフリーデルはいらっしゃい。わたくしも昔は食べ物のCMに出てたわね。懐かしいわ。コアタイムがややずれてますわね…その時間はわたくしは仕事中なんですわ。
プロローグ,少女リーザ,村人,風邪引いちゃったみたいなのー。くしゅん、くしゅん。
プロローグ,少女リーザ,村人,◼1、おねむになるから22時にお布団行きたい…朝は7時ちょっと前に顔出せると思うの～。◼2、んーーーー、すれ違うからお任せなの。遅くても６時半までに決まれば、セットできる筈だよー。◼3、風邪を直すこと/流行りやまいにかかること◼4、いっぱいおしゃべりしたいなー。くしゅん、くしゅん。
