プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,羊飼いカタリナ,村人,こんにちは。人狼のうわさ、本当かもしれないわ。だって、羊たちがこんなにも怯えているんですもの…
プロローグ,羊飼いカタリナ,村人,でも、でもね、きっとこの村は大丈夫。だって、これまでもいろいろな災難が降りかかったけれど、皆の力で乗り越えてきたんですもの。そう、あれは、６年前…
プロローグ,羊飼いカタリナ,村人,この村に大怪獣が襲ってきた日のことを覚えているかしら？ええ、そうよ。あの大怪獣「ホリ○モン」が来た日のことを。この、平和な村に、奴は、あのにっくき敵対的買収を持ちかけてきたわ！！私の可愛い羊たちも、つぎつぎと買い取られてしまった。私の下に残ったのは、このペーターとピーターの二頭だけ・・・他の子たちは、皆、ジンギスカンにされてしまった…
プロローグ,羊飼いカタリナ,村人,でも、あのときだって、この村は滅びなかった。ええ、そうよ。あの大怪獣でさえ、この村を滅ぼすことは出来なかった。この村は大きな傷を負ったけれど、ほら、今では、この村には笑いがあふれ、羊たちもこんなにも「もっふっもっふ」してる。ピーターとペーターの子供たちもこんなにも増えたわ。今では、となり村の羊飼い「カタレナちゃん」と、羊ブランドを立ち上げて東京に進出しちゃう？なんて話してるくらいよ。
プロローグ,羊飼いカタリナ,村人,それでもまだ心配かしら？ううん、この村は絶対大丈夫。だって、この村には、頼りになる人がいっぱいいるんですもの。皆をまとめてくれる村長さん、この村の歴史なら何でも知ってる老人さん、髪型がかわいらしい神父様。木こりさんはいつも上半身裸だし、たしか、毎年この村に立ち寄ってくれる旅人さんも今、宿にいるはずだわ。
プロローグ,羊飼いカタリナ,村人,ならず者の彼も、こういうときには頼りになるのよ。知ってた？あの仲よく遊んでいる少年と少女も、こないだ家族が不在の時に家に来た泥棒を撃退したって聞いてるわ。その話は映画にもなってるから、皆もう知ってるわよね。あ、そうだ！！今、確か村には行商人の人も来てるはず！！彼なら狼と戦う武器を売ってくれるかもしれないわ。たしか、この間は、ナパームなんとかとか、ゴムゴムのなんとかとか、持っていたはずよ。
プロローグ,羊飼いカタリナ,村人,あ、そうそう。パン屋さん。彼のパンは最高よ！彼のパンさえあれば、どんな大変な戦いだって戦い抜けるはずだわ！そして、私の初恋の青年さん。。。あの恋は儚く散ってしまったけど・・・って、この話は関係ないわね。また、いつか笑って話せる日も来るかしら。村の人気者の村娘さんはいつも笑顔で皆に元気を分けてくれる素敵な人。あこがれのおねぇ様よ。
プロローグ,羊飼いカタリナ,村人,農夫さんのことは言う必要ないわね。全日本農夫選手権４連覇中の彼は、農作業中に熊が出てきてもあの「干し草フォーク」で瞬殺だって話よ。宿の女主人さんの眼力も相当なものね。この間、逃亡してきた「小○○奈子」って人を見抜いたらしいわ。宿に下宿している浪人生との恋はどうなったのかしら。最近この村に来た修道女さんは、まだ、神父様の秘密に気づいてないみたい。なでなでしてあげるように薦めてみようかしら。
プロローグ,羊飼いカタリナ,村人,村一番の仕立屋さんの作ってくれる服は、ほんと凄いのよ。きっと、狼の牙だって通さないはず。でも、あの人、男なのかしら、女なのかしら…わからないことがあれば、図書館に行くといいわよ。司書さんがなんでも教えてくれるわ。でも、本を大事にしないと、怖いわよ！ああ、思い出したくない＞＜この間戦争から帰還してきた負傷兵さんは、戦地で、夜は本物の狼とも遭遇したらしいわね。人狼とは違うのかもしれないけど…
プロローグ,羊飼いカタリナ,村人,不安でいろいろ話しちゃったわ。まだ、みんな集まってきてないみたいね。ちょっと、話疲れたから一休みさせてもらおうかしら・・・[...は、宿の暖炉の前で居眠りを始めた。]
プロローグ,少年ペーター,霊能者,もふもふ
プロローグ,少年ペーター,霊能者,気がついたらカタリナの羊になっていた。ジンギスカンの大獄を生き抜いた、貴重な羊だったらしい。もふもふ。
プロローグ,少年ペーター,霊能者,まあこれも天命だと思って、全てを受け入れよう。羊をめぐる冒険。この村の少年役は他の誰かに任せたよ。そういえば、カタリナがこんな本を図書館から借りて読んでいたな。http://wolfbbs.jp/人狼騒動の教科書らしい。まだ人狼騒動に慣れていない人がいたら、ぜひ読んでもらいたい。セオリーや略語の解説も載っている、優れものだ。
プロローグ,少年ペーター,霊能者,教科書もぐもぐ。[教科書の紙をちぎっては食べ、ちぎっては食べ]
プロローグ,少年ペーター,霊能者,ホリ○モン商会が買収してきたら、おもてなしやネマワシを使って対抗するんだ。そして炸裂するグループ技！カタリナ商会を知るものよ、来たれ！[ジャラジャラジャラジャラジャラ]
プロローグ,少年ペーター,霊能者,では教授に改造してもらってくる。もふもふ。
プロローグ,羊飼いカタリナ,村人,[...は、ハッと目を覚ました。]うとうとしている間に、私の可愛い羊が宿に迷い込んだようね。ペーターちゃん、ペーターちゃん、私の可愛い羊…ロマンシング・サガばっかりやってるとフリーシナリオRPGしか遊べなくなるわよ。確かに楽しいのは認めるけれど。かのドフォーレ商会も、ホリエ○ンには敵わなかったようよ。
プロローグ,羊飼いカタリナ,村人,私、羊飼いなのに、「風の歌を聴け」の方が好きなのよね。ごめんね、ペーター。。。図書館の本をちぎったりしたら、あのメガネをかけた司書さんが…[...は、ガクガク震えながら二階への階段を登って行った。]
プロローグ,少年ペーター,霊能者,もふもふ。やあカタリナ。我々は常に自由なのだからね。英雄となって邪神を倒すのも、強盗となってアイスソードを手に入れるのも、全て自分自身の自由意志によって選択するものなんだ。つまり…何が言いたいかというと……＞ギャートカゲだ さよなら 
プロローグ,少年ペーター,霊能者,カンガルーにうってつけの日。もぐもぐ。[教科書を食べ終えたので、テーブルクロスをひきよせて食み始めた]
プロローグ,ならず者ディーター,狩人,ここかい？ポン・チーの村てのは…？？
プロローグ,村娘パメラ,村人,ふわーぁ。パパったら人狼の噂にかこつけて家事のノルマを増やすんだもの、やんなっちゃう。
プロローグ,ならず者ディーター,狩人,俺は流しのギャンブラー！！相手を求めてココに来たんだぜ。決して借金取りに追われて逃げたわけではない！！
プロローグ,ならず者ディーター,狩人,明日からがんばるんじゃない…今日…今日だけがんばるんだっ…！今日をがんばった者…今日をがんばり始めた者にのみ…明日が来るんだよ…！そんな事を言った奴が言った。だが俺は今日頑張らない！寝る！
プロローグ,少年ペーター,霊能者,リーチ・チートイ・ドラ2・裏ドラ2、ハネマン。もふもふ。
プロローグ,村娘パメラ,村人,分かってるわよ。ディーターったら、それ17回目よ。
プロローグ,少年ペーター,霊能者,パメラの言う「パパ」というのは、父親のことなのだろうか。それとも、パトロン的なパパなのだろうか…。後者だとちょっと危ない匂いが。そんな哲学的な思考にあけくれつつ、今日も今日とてテーブルクロスを食べる。むしゃむしゃ。 
プロローグ,村娘パメラ,村人,その程度で哲学的だなんて、ペーターはお子ちゃまねぇ。パパはパパに決まってるじゃないの。あたしのパパは1人だけよ。
プロローグ,羊飼いカタリナ,村人,[...は、階下が賑わう声と共に、ジャラジャラという音を聞いた。]あら、いつの間にか人が集まってきたようね。この音は何かしら。[...は、テーブルにつくと、おもむろに洗牌を始める。]
プロローグ,羊飼いカタリナ,村人,場が立ったのね。やけに大きな牌の音がすると思ったら、ペーターがテーブルクロスを食べちゃってるし。。。この感じはトイツ場かしら。いくわよっ！「ポンッ！！」ならず者さんは、借金取りに追われて・・・　φ(.. )　明日はきっと頑張ってくれそうね。村娘のおねぇ様とペーターちゃんが何を話しているのかよくわからないわ。二人には、お父様以外にパパがいるのかしら。何やら複雑な家庭みたいね。。。
プロローグ,少年ペーター,霊能者,パメラ>>29「パパはパパに決まってるじゃないの。あたしのパパは1人だけよ。 」この村の平和は保たれた……。よきかなよきかな。もふもふ。
