プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少女リーザ,人狼,リズが一番乗りなのよ！
プロローグ,少女リーザ,人狼,わたくし、村いちばんの富豪の娘、リーザですわ。皆様わたくしのことはリーザお嬢様と呼んでくだすっても宜しくてよ。
プロローグ,少年ペーター,占い師,いちばんのりー！って思ったら、負けた！
プロローグ,少年ペーター,占い師,(う、うわ…お金持ちのリーザ様だった…)とりあえず席取り…コソコソ。夜更かしがバレると怒られちゃうから、ボクは寝るね～
プロローグ,羊飼いカタリナ,村人,こんばんはー。リーちゃん、ぺーくん、よろしくねー
プロローグ,負傷兵シモン,人狼,邪魔するぜ。…早くに来たつもりだったが、もう、リーザお嬢様とペタ坊が来てたか。[...は、目を細めた。]子どもが元気なのは良いことだよな。よろしく頼むぜ、２人とも。
プロローグ,少年ペーター,占い師,あ、リナ姉とシモ兄もこんばんは！皆早いね。よろしくね～ボクが夜ふかししてた事ママにはないしょだよ
プロローグ,負傷兵シモン,人狼,（あっ…カ、カ、カカカ、カタリナちゃんが来てる…！）挨拶が、遅れた。こんばんは、カタリナ。（き、君と言う、一輪の花が咲いているというだけで…平凡と形容されるこの村も、一挙に色を変えて…くっ…）[...は所在なげに杖で床をなぞっている。]
プロローグ,村娘パメラ,狂人,平凡な村の平凡な村娘パメラだよーん。リーザお嬢様、ペタくんリナちゃんシモン氏よろしくね！
プロローグ,負傷兵シモン,人狼,[...は羊飼いを視界から外し、子どもたちに向き直った。]>>8お…おう！よろしくな。夜更かしについては…淑やかなリーザお嬢様もしてることなんだ、大丈夫だろう。そしてパメラも、よーっす。今日も、平凡な中にきらりと可愛さ、輝いてるぜ！
プロローグ,負傷兵シモン,人狼,人の入りも良さそうだし、さっき見つけた宿帳を回しておくか。■1.コアタイム(よくいれる時間)■2.仮決定/本決定時間(の希望)■3.やりたいこと/やりたくないこと□4.自己紹介「□」で示された内容（議題）は、さして重要じゃない、話題提供みたいなもんだから、答えなくても良いんだったか。
プロローグ,村娘パメラ,狂人,もお～シモ氏ったら、私には言えるのに何でリナちゃんには可愛いって言えないの？私の彼ピッピのゲルトは「愛するパメラ…僕が君を好きじゃなくなる可能性なんてあるわけないじゃん。大げさだなあ」って毎日言ってくれるわよ？
プロローグ,村娘パメラ,狂人,シモン宿帳ありがとね！■1.不定期なの。ごめんね！■2.22:45/23:15■3.わいわい楽しく/流行り病とギスギス□4.みんな～食事と睡眠はちゃんと取るんだよ～。この村の作戦は【いのちをだいじに】だよー。あと私のRPは模索中だよ～
プロローグ,村娘パメラ,狂人,よし、寝る**（←離席サイン）
プロローグ,シスターフリーデル,村人,こんばんは！そして寝る
プロローグ,負傷兵シモン,人狼,■1.19:00～24:00が基本ではある。■2.22:45/23:15を挙げておくが、皆に合わせられる。■3.折角の機会だ。皆のこと、深く知りてぇ/ギスギスは嫌だ…□4.明日恩賞を貰って、しばらく戦地とは関係ない暮らしをする予定の負傷兵だ。よろしく頼む。
プロローグ,旅人ニコラス,狩人,やあやあしばらくお世話になるよこんな平凡な村に狼なんかいるわけないし、ゆっくりくつろぐとしよう
プロローグ,負傷兵シモン,人狼,>>13[...は肩を震わせた。]…なんで、そこで…カタリナ、出る？…と、言うか……ゲルトって、そんなに情熱的な奴だったのか…。二言目には「ふぁーあ……ねむいな」って言うイメージしかなかったな…[...は、村娘の言う台詞を小声で繰り返し...悶々とした。]
プロローグ,旅人ニコラス,狩人,■1.基本は夜かな■2.22:45/23:15■3.楽しく/ギスギス□4.最近は旅続きで疲れていてねゆっくりした時間がようやく取れそうなんだよよろしくね
プロローグ,少年ペーター,占い師,むにゃ…何だかドキドキしてねむれないよう。人が増えてるー！パメ姉、リデル姉、旅人さんよろしくねー。>>11　眠れなくて起きてきちゃった。そっかー大丈夫だと良いな。あれ？シモ兄とリナ姉は一緒に来たんじゃなかったんだ。シモ兄ってリナ姉がいる時は何だか面白いよね。ねー、何で？[首を傾げる]シモ兄宿帳ありがと！ボクも書こっと。
プロローグ,少年ペーター,占い師,■1.夜だよ。昼間は学校があるからほとんど見れないよ。■2.22:45/23:15■3.楽しく！/流行り病とギスギス□4.プロ議題から皆に追従…ゴホンゴホン。身長平均、50mタイム平均、パパの年収平均！平凡な村の平凡なペーターだよ。よろしくね。リーザ様とは同じ学校…だけど、別の世界の女の子みたいに見えるな…言葉づかいとかむつかしいし…
プロローグ,少年ペーター,占い師,>>18　おおかみ？そういえばゲルト兄もそんな話してたよー。かくれんぼでもするのかな。旅人さんの事はニコ兄って呼ぶねー！明日も学校だから寝なきゃ…リナ姉の羊を数えよっと…羊がいっぴき…羊がにひき…[布団の中で羊を数えている**]
プロローグ,負傷兵シモン,人狼,新しく来た連中も、こんばんは。シスターは慌ただしいな。教義的には、夜更かしはまずかったか？[...は口の端を上げた。]旅人さんは、さすが。人当たりが良さそうだ。平凡と言われるこの村だが、羽を休める止まり木が、珍妙な実をつけている必要はないわけだしな。ゆるりとしていってくれ。
プロローグ,負傷兵シモン,人狼,>>21な、んで…一緒に、きたと、思った…？一緒に、きてない。（でも、もしかして、これは…一緒に来る程度の仲だと、思われている…？いや…いやいや、待て待て！子どもの言葉だぞ…！）それに…別に、カタリナがいる時に限って、俺が何か、いつもと違うようなことは、ない。俺はいつも、いつも通りだ。それより…したくてする夜更かしは良いが、眠りたくて眠れないのは勿体ない。俺も寝る。眠ろう。な？**
プロローグ,旅人ニコラス,狩人,>>23 そうかゲルトさんも狼の噂を知っていたのかまあこんな平凡な村には出てこないだろうさ、彼も隠れてくつろいでいるだけさのんびり仲間も出来たことだし自分もそろそろ休もうかな(シモンさんも戦地で疲れたのだろう、たまに不穏な感じがするがきっといい人なはずだ)**
プロローグ,青年ヨアヒム,村人,あぁ、忙しい忙しい！ヨアヒムがニートなわけないじゃん大袈裟だなぁ〜僕は陽気な郵便屋さん！お手紙、小包、メール便なんでもござれ！平凡な村の平凡なヨアヒムだよっ皆よろしく〜
プロローグ,シスターフリーデル,村人,おはようッス！昨日は来て早々寝ちゃったのでまず挨拶ッス！リザお嬢、ぺタっち、リナっち、シモっち、パメっち、ニコっち、ヨアっちみんなよろしくッス！■1.基本的に夜ッス！でも今週はわりと来れる予感ッス！■2.22:45/23:15だけど忙しい人に合わせることもできるッス！■3.楽しく！/ギスギスした雰囲気は苦手ッス…
プロローグ,シスターフリーデル,村人,>>24きょうぎ…？リデルはご飯がもらえるから教会でお手伝いしてるだけで、難しいことは分からないッス！眠くなったら寝るのが一番ッス！
プロローグ,シスターフリーデル,村人,第一声と口調が違う？そんなのは気にしてはいけないッス！平凡によくあることッス！
プロローグ,青年ヨアヒム,村人,宿帳借りるね！シモンありがとう！■1.郵便配達が終わってから、24:00までくらいかなぁ。最近は郵便の配達がまちまちで仕事終わりが分からないんだ……。なるべく僕愛用の鳩(＝スマホ)でここにお手紙を送ることにするよ！■2.22:45/23:15でいいんじゃないかな？1h/30mというヤツだね！■3.仲良く/仲悪く□4.郵便屋のヨアヒムだよ！ちゃんと働いてるんだからニートなんかじゃないよ！！
プロローグ,青年ヨアヒム,村人,おはようフリーデル！相変わらず今日も元気だね〜結構人もいるし、このまま始まればいいな。延長なく始まるのが一番だと思うからね！よし、僕はお仕事に行ってくるよ、次に来れるのはお昼休みかな！**
プロローグ,旅人ニコラス,狩人,おはようございます着々と集まっていますね>>31 そうかお仕事大変そうなのか…そんな人の横でのんびりするのは気がひけるから、早く一緒にニートライフが送れるといいねえ仕事はご飯のためと言ってるシスターさんも、作ってくれる人が来たら早くお仕事辞めてのんびりしようねえ
プロローグ,羊飼いカタリナ,村人,■1.基本的に夜、決定前あたりかな■2.22:45/23:15でいいと思う■3.みんなと同じかな□4.山奥で羊たちと暮らしてるので、村にはときどきしか降りません。大勢の人に慣れてないので、ちょっととまどうかも
プロローグ,羊飼いカタリナ,村人,>>9 >>10 >> 16 >>18 >>27(タグってこう打てばいいのかな？)シモンさん、パメラ、シスター、ニコラスさん、ヨアヒム、よろしくね。
プロローグ,少女リーザ,人狼,ごきげんよう、なんだかとっても賑やかになっていますわねとりあえず兵隊さんの宿帳を。有り難う存じますわ■1.お昼は学校に行っておりますから、休み時間に最新鋭鳩型ロボットから短文を飛ばすだけに夜は20時から21時頃から箱を確保できる予定■2.皆様と同じで宜しいかと存じますの■3.楽しく/ぎすぎすと流行り病□4.村いちばんの富豪の娘のリーザですわ！皆様宜しくお願い申し上げます
プロローグ,羊飼いカタリナ,村人,>>1ごめんなさい、ゲルトへの挨拶を忘れていたわところで「楽天家」って、肩書きじゃなくて性格じゃない？わたしだったら「人見知り カタリナ」みたいな‥。
プロローグ,少女リーザ,人狼,>>7 シモンお兄様！リズを子供扱いしないでくださいまし！わたくしは淑女でレディなのですわー！それはそうと、わたくしも羊飼いのお姉様とご一緒にいらしたのかと思いましたの。お二人は仲良しですのね。>>22 言葉遣いはお母様から厳しく教えられましたの…でも見づらいとか分かりにくいとかだったら言ってね
プロローグ,農夫ヤコブ,村人,おはよ。今日も平凡な村の平凡な朝だな。
プロローグ,少年ペーター,占い師,ふわぁ。おはよー>>25 だってほとんど同時に来たから…違うんだ。じゃあゲルト兄とパメ姉がやってるみたいに、待ち合わせだったのかな。そうかな？シモ兄いつもは落ち着いてるのに、リナ兄が居るとロボットみたいにギクシャクしてて面白いよー。えへへ。昨日はありがと。>>38　おお、おはようリーザ様。言葉遣いは大丈夫だよ！こういう狼探しの時も普段の喋り方ができるの一番だっておばーちゃんが言ってた！
プロローグ,少年ペーター,占い師,（緊張して嚙んじゃった…）ところでリデル姉はおねーさんで良かったっけ…わ。ヤコ兄だ！おはよー！これは今夜開始かな？それじゃあボクは学校へいってきまーす！**
プロローグ,農夫ヤコブ,村人,■1.畑の具合にもよるが大体21時頃には帰ってこれると思うぜ■2.1h/30m■3.平凡でも楽しい村であって欲しいな/病気は流行らせたくねぇな。みんな健康に楽しくやろーぜ□4.毎日毎日平凡に畑仕事してる農夫だぜ。ゴールデンウィーク？そんな野菜は知らねぇな
プロローグ,農夫ヤコブ,村人,>>41 ようペタっち。相変わらず小せえな。野菜食えホラつ［トマト］ゴールデンウィークどころか土日祝日すら知らねーそんなオレは今日も今日とて平凡な畑に行ってくるぜ。じゃあまた顔出すよ。適当に野菜置いてくな。みんな食え。［じゃがいも（生）］［にんじん（生）］［ブロッコリー（生）］［アスパラガス（生）］［大根（生）］［茄子（生）］**
プロローグ,シスターフリーデル,村人,>>41ぺタっち何言ってるっス、リデルはおねーさんッスよ！村一番のしっかりお姉さんと自負してるっス！！今からボール遊びしに行くから教会のお仕事サボっちゃうっスけど、神父様はいないみたいっスからばれないっスね！いってきまーす！**
プロローグ,旅人ニコラス,狩人,>>42 そうか…農家には休みはないのか…けどそのお陰で野菜を食べさせて貰っている…ここはお礼をしなくてはな、のんびりしている場合じゃない！[っ全自動野菜収穫機]・・・・・・野菜おいしい！
プロローグ,少年ペーター,占い師,登校中の鳩ぽっぽ。>>43 えー！ボクそんなに小さくないよ！平均だもん。大人になったらきっとヤコ兄と同じくらいにはなるもんね。野菜ありがと！トマトは生でもおいしいけど丸ごとは多いから…ママに料理してもらおっと。>>44 そ、そうだよね！ごめんねリデル姉！眠くてつい確かめたくなっちゃった…でも、しっかり者…？リデル姉一緒に遊んでくれるから好きだよー！
プロローグ,少年ペーター,占い師,ってああー！ボク>>40でリナ姉のことも兄って言っちゃってる…ごめん寝ぼけて言い間違えた～～；；[ぺこぺこ]
プロローグ,老人モーリッツ,村人,よっこらしょ…と。若いもんは動きが機敏で集まりがええのう。腰と足が痛くてここまでくるのに半日もかかってしもうたわい…。ふぉふぉふぉ。リズお嬢様はちゃんと朝食をとって学校に行って下さらんとじいやがご主人様のお叱りを受けてしまうんじゃ…。
プロローグ,老人モーリッツ,村人,おお、こんなもんが…どれ、一筆。■1.不定期。更新前には居れるように頑張るぞい。■2.一時間前/30分前■3.楽しく/ギスギス。仲良く喧嘩して欲しいのぅ。□4.わしの全身こうなっとったんか…ズボンじゃなくてローブの方がええのぅ。ふぉふぉふぉ。
プロローグ,少女リーザ,人狼,じいや、ごめんなさい。リズ、ちゃんと朝御飯を食べるわ。あのね、農家のお兄様が新鮮なお野菜をたくさんくださったの！じい、お料理できる？
プロローグ,司書クララ,村人,よろしくお願いします。
プロローグ,木こりトーマス,霊能者,おはようさん。力持ちのトーマスだ。荷物があるなら運んでやるぞ。
プロローグ,老人モーリッツ,村人,じいやはオリーブオイルを使った料理が得意ですぞ。オリーブオイルかける時、手がプルプルするがの。ふぉふぉふぉ。【蒸し野菜のオリーブオイルがけ】若いもんは肉も食べんとのう。そこの娘（クララ）さんも、朝食ぬかしてもダイエットにはならんからの。食べていきなされ。
プロローグ,仕立て屋エルナ,村人,エルナです。いろいろ模索中ですの。ご迷惑おかけしないように、みなさんと一緒に平和な村を築けるよう努力しますね。
プロローグ,仕立て屋エルナ,村人,■1.20時-22時■2.21:30/22:00でも、皆様の希望に合わせられると思いますわ。■3.参加して良かったと思える/人を傷つける、傷つけられる□4.素敵な村になると嬉しいです(*^^*)どうぞよろしくお願い致しますm(_ _)m
プロローグ,仕立て屋エルナ,村人,>>43わたくしお野菜は苦手ですの。肉食系女子ですわ。
プロローグ,仕立て屋エルナ,村人,言い忘れてましたわ。最近箱が壊れてしまいましたの…鳩から頑張りますので、何か不便がありましたら申し訳ないですの。
プロローグ,行商人アルビン,村人,拝啓、行商人 アルビンです。
プロローグ,木こりトーマス,霊能者,■1.今週は樵が不定期でな。更新前はいるぞ。■2.一時間前/30分前■3.楽しく/言葉遣いには気をつけたいものだ□4.樵は顔がデカいんだな。よろしく。
プロローグ,行商人アルビン,村人,■不定期■おまかせ■エピでは健闘を讃え合おう□欲しがりません、勝つまでは
プロローグ,老人モーリッツ,村人,>>53娘さん…野菜には多くの栄養素が含まれておる。まあ、ぶっちゃけどっちも適度に摂った方がええんじゃないかと。まじれすしとくぞい。ふぉふぉふぉ。
プロローグ,少女リーザ,人狼,わぁ～！じいや、素敵ね♡もうこんな時間だけど頂きますの（もぐもぐ）図書館のお姉様も木こりのおじさまもごきげんようお仕立てのお姉様もいらして頂いたのね！リズ嬉しいですわ。またリズに相応しい可愛らしいお洋服を仕立てて頂けると嬉しいの！でもお野菜も食べた方が健康のためにはよくってよ行商のお兄様もごきげんよう。今度きゃらばん？と言うのにのせてくださいましねでは、お花のお稽古に参りますの**
プロローグ,少女リーザ,人狼,あっ、じいや！蒸し野菜のオリーブオイルかけ、美味しかったわ。有り難う存じますの。それでは、行って参ります
プロローグ,旅人ニコラス,狩人,もう15人もいるねえあと一人誰か来てくれるかなあそれにしても落ち着ける村だもうこの村で平凡な人生を過ごすのもいいかもしれないねえ>>56　さっき向こうに羊を見かけたよあれは食べていいのかな
プロローグ,旅人ニコラス,狩人,おや、上が緑だらけだ
プロローグ,仕立て屋エルナ,村人,>>61おじいさま、仰る通りですわ。身体に気を付けます。>>64羊さん。もしかしたら語りかけてくるかもしれません。そしたら、そっとしておいてあげて欲しいですわ。
プロローグ,仕立て屋エルナ,村人,>>64本当にそうですね。この落ち着ける村で、人狼なんて出ないまま楽しく過ごしたいですね。
