プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,旅人ニコラス,人狼,おや、こんなところに宿屋かちょうどいい、今日はここで夜を明かさせてもらおうか先客の君、失礼するよ
プロローグ,旅人ニコラス,人狼,宿帳があるね。これで宿帳を書くのは何度目になるだろうかここの宿帳はこんなことを書けばいいのだね■１、コアタイム■２、仮決定、本決定の希望時間■３、今のうちに伝えておきたいこと□４、自己紹介皆がどんなことを書くのかも気になるなそれが各地の宿帳の味となるのだからね
プロローグ,旅人ニコラス,人狼,それでは私も書きこんでおこうか■１、大体21:00～1:00かな■２、皆に合わせよう。だが仮決定と本決定の間に時間があるといいね■３、お互いがお互いを尊重できるといいかなそれと流行病には気を付けてほしい。あまり好きではないのでね□４、しがない旅人のニコラスだ。いろんなところを旅してきたが、この宿でも他で語れるような思い出話ができればと思っているよどんな運命が私を待っているのだろうか…
プロローグ,旅人ニコラス,人狼,それでは人が集まるまで少々部屋で休ませてもらうとしようここのところ野宿続きだったから、きれいな寝具はやはり格別だねではまた後ほどお会いしよう
プロローグ,負傷兵シモン,村人,い、痛い痛い痛い！あ、脚が折れたー！旅の人、救急病院はここですか？
プロローグ,負傷兵シモン,村人,■１、21-23時■２、みんなの意見聞いてからで。俺は22時半くらいでどうかなと思う。■３、特にないな〜　楽しくやろうぜ□４、骨折れ／けが人キャラだろ？うん、そういうことだ。
プロローグ,仕立て屋エルナ,村人,はいはい。みんな元気かい？よろしくね。
プロローグ,仕立て屋エルナ,村人,■１、22時前から1時前くらいまで。たまに鳩で昼に見てるぐらいだよ。■２、皆に合わせるさね。ただ仮決はあまり早すぎなければいいな。■３、皆が楽しめればいいな。□４、うちの店が繁盛していくといいね。だから早く人狼をどうにかしたいね。。 
プロローグ,少女リーザ,村人,=^∇^*=　にゃお～ん♪怪我してる人がいるって聞いて走ってきたのよ！けが人はおとなしく、この「すーぱーどくたー・リィ」に患部を見せるのよ！　暴れると容赦しないのよ！　口に消毒液を突っ込んでやるのよ！！（ぉ
プロローグ,少女リーザ,村人,……なんだ、ただの骨折なのよ。つまらないのよ。(ｏ･ω･ｏ）？ﾎｴ?リィは間違いなくお医者さんなのよ。飛び級であっという間に免許を取った「天才」なのよ！　驚くのよ！！　褒め称えるのよ！！　分かったら、これからリィのことは尊敬の心をこめて、「リィ先生」と呼ぶのよ。そうすれば苦しくなっても、楽にあの世に……じゃなかった、治療をしてあげるのよ。分かったなのよ？　この包帯まみれの凡人ふぜいが？
プロローグ,少女リーザ,村人,リィに宿帳なんかはホントは不要なのよ。でも、面白そうだから書いておくのよ。くれぐれも後から見て、「あれ？　先生って可愛らしい字を書くんですねー、なんてことを言っちゃダメなのよ……ちょっと照れるのよ」(*･･*)ﾎﾟｯ■１、不定期で申し訳ないのよ。鳩で覗くつもりだけど、もしかしたら発言が出来ない場合もあるかもなのよ。お医者さんはそれぐらい忙しいのよ。
プロローグ,少女リーザ,村人,■２、更新時間から考えても23時頃には仮決定まで持って行った方がいいのよ。23:30頃に本決定？■３、最後まで楽しくやれればそれでいいのよ。あまり人のスタイルとかを非難したりして険悪な雰囲気になるのだけは……リィはまだまだ子どもなので泣いちゃうのよ、きっと。でも、頑張るのよ！！
プロローグ,少女リーザ,村人,□４、RPが好きなのよ。だから、みんなも楽しいやりとりを最後まで忘れないので欲しいのよ。推理ももちろん大事だけど、RPこそが人狼のだいご味だと思ってるのよ。じゃ、リィは診療所に戻っておやつにするのよ。途中、パン屋でこっそりチョココロネをしっけいしたりはしないのよ！
プロローグ,少女リーザ,村人,シモンさんは痛みがどうしても我慢が出来なくなったらこれを飲むの。そうすればすぐに楽に……じゃない、痛みは和らぐの。何かあったら、またリィに言うの！！他にも胃痛、頭痛、胸やけなんでも来いなの！それじゃ！　またなの！！ﾋﾟｭｰｯ!≡≡≡ﾍ(*ﾟ∇ﾟ)ﾉ
プロローグ,行商人アルビン,村人,[…は、そっと宿の扉から中を覗いた]……僕の薬が必要になる気配がする…。やあやあお邪魔するよ、商売の気配につられて僕が来たよ。
プロローグ,行商人アルビン,村人,あ、ええと宿帳？はいはい書くよ。書くから薬買ってね。■１、22時から24時ってところかな。日によって若干の変動はあるよ。■２、お・ま・か・せ。仮と本の間は1時間ぐらい欲しいね。■３、いつでも明日からしか本気出せない僕だよ。お薬買ってくれたらちょっとは頑張るよ。要するに楽しいことが一番のお薬だね。笑いは健康の友!!……あれ？元？
プロローグ,行商人アルビン,村人,□４、しがない商人だよ。お金欲しいからお薬買ってね。リュックの中には夢と希望しか詰まってないんだ。そんなものばっかり詰めてるから背中曲がっちゃっててもしがないままなんだよね。楽しむことが信条だから、あんまり張り切らずに楽しくやりたいね。
プロローグ,行商人アルビン,村人,よし、こんなもんかなー。さてと。切れたお薬の補充にいかないと。みんなを穏やかに健やかに眠らせるようなお薬をたくさん用意しておいた方がいい気がするなぁ…。何か楽しい話でも仕入れておこうかな。笑いは健康の………元t？友？トマト？トーマス？機関車？あれ？[…はぶつぶつ呟きながら宿を後にした]
プロローグ,司書クララ,村人,図書館の地下書庫に潜って丸一日……ようやく判明しましたよ。人狼の倒し方。[人狼を倒すには村一番の別嬪に甘い菓子をたくさん食べさせることが必須である。特にアップルパイ、砂糖菓子などを食べさせるのが好ましい]だそうです。……さあ皆さん私にお恵みを。[...はニコニコしながら大きなバスケットを差し出した]
