プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,宿屋の女主人レジーナ,狂人,宿泊客なんているわけないじゃん。みんな大げさね……。平凡すぎて暇だわ。お客さん来ないかしら。
プロローグ,旅人ニコラス,村人,こんばんは。んー。久々に普通の村だねえ。普通というよりかは平凡な気がするけど。
プロローグ,宿屋の女主人レジーナ,狂人,……いけない、うたた寝してたらこんな時間。ほらゲルト、お客さん来たから手伝ってちょうだい……って、寝てるわ。まったく、誰に似たんだか。旅人さん、こんばんは。平凡で普通の村だけど、ゆっくりしていってね。ご飯のオーダーがあれば承るわ。平凡な深海魚カレーが今日のオススメね。
プロローグ,旅人ニコラス,村人,ああ、深海魚カレーね。地球の歩き方にも「平凡だけどオススメ！」って書いてあったよ。じゃあ僕も食べてみようかな。
プロローグ,宿屋の女主人レジーナ,狂人,へぇ、あの本にも載ったんだねぇ。この間、谷底ウォーカーにも紹介されたらしくってねぇ、ただの平凡なカレーなのに。あ、発光器官は好みが分かれる味だから、食べる時は決断した末に、ね。おばちゃんは好きなんだけど、ゲルトは小さい頃から食べるたびに泣いてたわ。いい加減見分けがつくようになればいいのに、カレーに入ってると玉葱と区別がつかないなんていうんだよ。最近はルーの部分しか食べない変な子になっちゃったわ
プロローグ,宿屋の女主人レジーナ,狂人,変な子といえば、今朝そう言えば人狼がどうのって言ってたわねぇ、あの子。嫌だわ、そんな当たり前で平凡なことをわざわざ言うなんて。噂にはなってるみたいだけど。旅人さん、普通の村が「久々に」普通って言ってたわね。いくら普通じゃない村が常々でも、流石に人狼が出る村なんてなかったわよねぇ。あら、やっぱりカレーは二日目に限るわね、まだ若い味(あむあむ)
プロローグ,旅人ニコラス,村人,人狼なんてどんな村でも出なかったんだから、平凡な村で出るはずありませんよ。みんな大げさだなあ。カレー残念です。
プロローグ,旅人ニコラス,村人,やっぱり深海魚はコクが出るまで時間がかかるんですか？ふぁぁ。明日早いし寝よ。おやすみなさい。
プロローグ,宿屋の女主人レジーナ,狂人,しかし人が来ないねぇ……。平凡なハロウィンも平凡な秋の収穫祭も終わってしまったから、宿屋の寂しさが祭りの後効果で加速度的に募っていくね。ノスタルジィだわ。秋の風が告げるメロディだわ。旅人さんもお祭りの時分にくれば、もう少し賑わっていたのにね。平凡なお祭りでも、お祭りってだけで人は集まってくるってもんさね。平凡に神輿レースが行われて、平凡に怪我人がわんさと出たけれど、それも平凡な祭りの１幕だったわ
プロローグ,宿屋の女主人レジーナ,狂人,人狼なんてのは、やっぱりどこにも出るもんじゃないわよねぇ。この間のハロウィンの時に仮装してた子は居たけど。耳や尻尾がやたらリアルだったわ、最近の仮装は平凡なりに凝ってるから見てて楽しいわ。深海魚はきっと浸透圧とかの問題ね。それとも深海で出汁が出切っちゃってるのかしら。旅人さんが寝ている間にゆっくりと火に掛けておけば、きっと旨みもじんわり出てくるでしょう。おやすみなさい、良い夢を。
プロローグ,宿屋の女主人レジーナ,狂人,おばちゃんは明日のご飯の仕込みでもしてから寝ようかしらねぇ。と言ってもカレーなのだけどね。他に何食べようかしらねぇ、畑の茄子が美味しそうに成ってたから、分けてもらおうかしら。明日にはお客さんがたくさん来るかしら……料理が無駄にならなければいいけれど……。夜中に来た人のために、と。お休みなさい。[呼び鈴を置き、フロントへと下がった]
プロローグ,少女リーザ,占い師,メロリン♪　ロリリン♀　メ〜イクア〜〜ップっ☆(ﾍﾟｶｰ!!)待たせたな皆のもの！平凡な村の平凡な魔女っ子、《プリズムリリカルメルティーリーザ》！　略してプリティ〜☆リーザ、ただいま見参なのじゃ！！わるーい人狼は、リーザが今宵もメロ☆ドッキュン！　なのじゃ(はぁと♪)
プロローグ,少女リーザ,占い師,……ぷはー！　やっと収録が終わったのじゃ！　……村長殿は魔女っ子使いが荒いのぉ、毎日が労働基準法スレスレなのじゃ＞＜レジーナ、平凡な発泡ミルクを所望するのじゃ。……むっ、寝ておるかの。まあいいか。今日は深海魚カレーなのじゃな。むぅ、衣装にカレーの匂いが付かないか不安じゃが……遠慮なく食べるのじゃ。発光器官のコリコリ感が堪らんのぉ。(むぐむぐ)
プロローグ,少女リーザ,占い師,(むぐむぐ……ごっきゅん)そうだ、皆のもの。何やら村長からアンケートを預かっておるぞ。■1.主な参加時間■2.仮／本決定の希望時間□3.やりたいこと、やりたくないこと□4.各々、自分の平凡さを熱くアピールするのじゃ！
プロローグ,少女リーザ,占い師,■1.夜22:00〜寝オチまで、他は収録の合間に鳩を飛ばすのじゃ。■2.仮00:00辺りなら、本決定は夜朝どちらでも構わんのじゃ。□3.リーザ基本的に面倒なのは嫌いでのぉ、何事も言い出しっぺが説明ヨロシクなのじゃ。何ぞやりたいことが思い付いたら、リーザもきちんと説明するぞ。
プロローグ,少女リーザ,占い師,□4.平凡な村の平凡なちみっ子に大人気★　かもしれない、【†魔法小娘†　プリティ〜☆リーザ】リーザ役のリーザと申す！好きな物は苺マシュマロあんみつ練乳パフェ、嫌いな物はチンジャオロース！皆のもの、ヨロシクなのじゃ。(ﾛﾘｯ☆)
プロローグ,少女リーザ,占い師,ふぁあ……さて、番宣も終えたしリーザも寝るのじゃ。明日は朝イチでトーストくわえて走るシーンの撮影での……平凡な魔女っ子もなかなか大変なのじゃ。はぁ、せめて平凡な小豆ジャムトーストならば苦にはならんのじゃがのぉ……。[カレー皿を下げて、自室へ向かった]
プロローグ,旅人ニコラス,村人,ふむ。これは美味しい。おっとアンケートが出てる。■1.夜19:00~23:00、朝5:00~6:45昼は観光に出てるので。まあ、昼間もちょくちょく顔は出します。■2.んー。出来れば2:00あたりははずして欲しいけど、まあ、いつでもいいです。
プロローグ,旅人ニコラス,村人,□3.特にないです。。。。□4.はじめまして、ニコラスです。RPはあんまり得意な方ではありません（笑）みなさん、よろしくです。
プロローグ,旅人ニコラス,村人,あっ、ごめんなさい。朝は5:00-7:30です。念のため。それにしても人が来ないなあ。
プロローグ,少女リーザ,占い師,メロリンロリリンただいまなのじゃ！旅人殿、細かい事は気にせず楽しくお話しようなのじゃ！　……人、来ないのぉ。リーザも熟カレーいただきなのじゃ。(むぐむぐ)ああ、忘れておった。更新周りは06:00-08:00辺りまでは顔を出せそうじゃな。
プロローグ,旅人ニコラス,村人,そう言っていただけると助かります(^-^)/
プロローグ,宿屋の女主人レジーナ,狂人,……ふにゃ…あらら、いけない。うたた寝してたら、またこんな時間だわ。リズちゃん、お帰りなさい。売れっ子は大変ね……はい、いつもの。っ[平凡な発泡ミルク]旅人さん、今日の平凡なカレーは気に入ってもらえたかしら。まだまだお代わりあるみたいだから、遠慮なくどうぞ。村長の平凡なアンケートに答えておくべきかしらね。村長自身は平凡に大遅刻中かしら？
プロローグ,宿屋の女主人レジーナ,狂人,■１、うたた寝してるから、不定期になるわねぇ。大体夜には起きているんじゃないかしら。朝はたまに起きてるけど、昼はあんまり起きていないかしらね。■２、仮決定が２４時以降だと嬉しいわ。■３、特に今のところないわね。
プロローグ,宿屋の女主人レジーナ,狂人,■４、平凡な村の平凡な宿屋「小紋」の平凡な宿屋の女主人をしているレジーナよ。息子のゲルトはちょっと平凡じゃないわね、カレーはルーしか食べないし。平凡な宿屋なりに少しは工夫しようと思って、毎日の平凡なオススメメニューを作成中なの。カレーを間に挟むと、毎日のオススメが売れ残りで滞る、って言うのは最近の教訓。毎日のオススメが毎回カレーなのはいただけないわね。
プロローグ,宿屋の女主人レジーナ,狂人,深海魚カレーが良い具合に煮込まれているのに、肝心のお客さんが増えないわね……。このままだと、明日もカレーになりそうな予感がするわ。リズちゃん、ライバル小娘のゾーイちゃんと並んで客引きしてくれないかしら？海外ロケが云々って言ってたから、難しいかしらね？暇だし平凡なオススメデザート篇でも作ってみようかしら？っ[柿とバニラアイスの宇治金時パフェ]
プロローグ,宿屋の女主人レジーナ,狂人,これが当たらなかったら、もう最終手段を使うしかないわね……お爺様の代に封印した、アレを使うしか。[レジーナは遠い目をしながら、無造作に置かれた花瓶を見つめた。良く見てみると、そこの後ろの壁だけ不自然に剥がれかけた壁紙で覆われていることが判るだろう]
プロローグ,パン屋オットー,人狼,パン道を極める男、その名もオット＼じゃじゃーん／
プロローグ,パン屋オットー,人狼,パン道を極めてはや５年。形は何にでも変形できるようになった。見てくれ俺の秀逸な作品を・・・つ【マジックステッキの形をしているパン】
プロローグ,パン屋オットー,人狼,むむッこれは・・・・美味そうな、宇治金時パフェだ・・・（もぐもぐ）そういえばだれもいないな。マジックステッキで一人遊びでもするか。
プロローグ,パン屋オットー,人狼,＼じゃじゃーん／月夜に輝く乙女戦士オットー＼じゃじゃーん／■1.主な時間は夜だよ。■2.美容のために２４時あたりだと嬉しいな(∀｀*ゞ)ﾃﾍｯ□3.投票COしちゃう怪人はやっつけちゃんだぞッ！！□4.月夜に輝くパン工場。そのラインに佇むは匠の職人。消えない闇をパンで断つ＼じゃじゃーん／
プロローグ,パン屋オットー,人狼,ゲフッゲフンしまった・・・やりすぎた感が否めない。。見られてないうちに急いで立ち去るとするか。【...はステッキを置いてパン工場へ向かった】
プロローグ,旅人ニコラス,村人,（何か変なものを見た気が。。見なかったことにしよう）これはおいしそうな宇治金時パフェ。柿もなかなかgood。育てるのに時間かかるけどね。何はともあれ、パンも食べれそうだし良かった。
プロローグ,ならず者ディーター,村人,おーっす。なんか食べるもんねーかな？　
プロローグ,ならず者ディーター,村人,お、なんかマジックステッキみたいな形のパンがあるな。よし、こいつをもらっとくか。晩飯まではもつだろ。……しかし、いつも通り平凡に人の少ない宿だな。
プロローグ,パン屋オットー,人狼,落ち着け、落ち着け誰もいなかったはずだ。見られたはずがない・・・・・うん・・・大丈夫というかパンが消えちまってるな。リーザちゃんにプレゼントしようと思ったわけなんだけど・・・よし新しいパンを作るか。[..は工房へ向かった]
プロローグ,パン屋オットー,人狼,しかしこの村、出会いが究極に少なすぎるぞ・・・いつきても誰もいないし・・・軽くホラーだな。
