プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,羊飼いカタリナ,占い師,おはよ〜！みんな！
プロローグ,負傷兵シモン,人狼,よろしく頼む
プロローグ,村長ヴァルター,村人,わたし が 村長 です
プロローグ,ならず者ディーター,人狼,俺が村長だ。
プロローグ,旅人ニコラス,村人,わたし は 旅人 のようです。
プロローグ,青年ヨアヒム,狩人,僕はニートだ
プロローグ,負傷兵シモン,人狼,お、俺は兵士だ！（村長からの流れが羨ましい
プロローグ,青年ヨアヒム,狩人,仕事さがしてたら何か落ちてた■1,コアタイム■2,仮決定/本決定の時間■3,やりたいこと/やりたくないこと■4,何か自己紹介とかあればどうぞ
プロローグ,ならず者ディーター,人狼,おい、村長の対抗CO誰かいないのか？ヨアの声が丁度聞こえた。>>9■1.22:00-24:00■2.23:00/23:45　悪いが本決定確認したら寝かせてもらう■3.あんまり殺伐とすんのはやめよーぜ。エピで楽しかったと全員言える村が一番じゃねーか？■4.ならず者だ。ごみ拾いやジジババの道案内、迷子案内に引越しの手伝い、なんでもするぜ。勿論、朝は笑顔でおはようございます！だ。
プロローグ,青年ヨアヒム,狩人,あ、議題置いといて僕が回答するの忘れてたよww■1,夜■2,時間は早すぎなきゃいつでもいいけど仮本間30分は欲しい■3,突然死、マナー違反は止めて、言うまでもないけどルール違反も止めてね、慣れてない人は特に熟練者でも念のため始まる前にトップで確認しといてほしい■4,今はニートのヨアヒムです、毎日仕事探してます！誰か僕に仕事ください！てか>>10ディーさんがならず者の癖にいい人すぎるw
プロローグ,少女リーザ,村人,【リズは非村長なの】おはようなの。ヴァルたんとディタおじちゃんが村長の座をめぐって争っているの？…みにくい権力争いなの…。
プロローグ,行商人アルビン,霊能者,宜しく御願いします。
プロローグ,負傷兵シモン,人狼,■1,不定期■2,お任せ■3,マナー違反。楽しくやろうぜ■4,キャラ設定を考えてなかったぜ
プロローグ,少女リーザ,村人,>>9 ヨア兄議題ありがとうなの。お礼にこれあげるの。っ［ハローワークカード］　おしごとを探すのに必要なものらしいの。パパが言ってたの。議題にこたえるの。■1,不定期なの。お昼覗ける時もあれば、鳩で覗きに来ることもあるの。ママが「こども専用鳩」を持たせてくれたの。■2,仮23:15 本23:45がいいの。
プロローグ,ならず者ディーター,人狼,リズ>>12なんだと！そんなこという子には飴ちゃんあげちゃうぞ！[…はリーザの手に、特濃ミルク（冬季限定生チョコ）飴を３粒落とした]この村長はなあ！毎日毎日几帳面に村の出納簿付けて、浮いた金を積み立てて診療所作ろうとしてるんだぞ！
プロローグ,行商人アルビン,霊能者,■1,22時～0時半■2,23時半/24時■3,突然死ダメゼッタイ…と皆紳士淑女であれ。■4,いや…最近商売がうまくいってなくて…。この村でなんとか生活を立て直したいですね。と言う訳で高級羽毛布団を押し売りに…ゴホン！寝心地の良い枕とセットで77000円ポッキリ♪他にも色々な商品を取り揃えてますので、機会があれば御紹介させて頂きます。
プロローグ,少女リーザ,村人,■3,システム利用系は一人でもやりたくない人が居ればやめたらいいと思うの。とは言え、この国ではあまりその心配もなさそうなの。後は楽しくできれば本望なの。■4,リズなの。この村にはどうも現役無職が多すぎるの。でもリズは子どもだから遊ぶのが仕事なの。者>>16 …こーしょくせんきょほーいはんなの。（ぺろぺろ）…次の選挙ではきよき一票を約束するの。
プロローグ,青年ヨアヒム,狩人,>>15リザちゃんの優しさにヨアヒムは色々な意味で泣きそうになった(ToT)>>17アルさん、商売が上手く行ってないなら僕を雇ってみない？
プロローグ,行商人アルビン,霊能者,青>>19何か秘策があるとみた。なけなしの貯金をはたいて、雇ってみようじゃないか…日給10000円でどうかな？私の不在時にもしっかり商品をオススメしてちょうだいね。というわけでちょいと散歩に行ってくるよ、アルバイターヨアヒム君♪帰りは22時頃だ。店番頼んだ♪
プロローグ,少女リーザ,村人,（…ヨア兄、今から10時までだとざっと11時間労働なの…。あの商人さん、軽い口ぶりだけどやり手なの。スミにおけないの…）それからリズ、今日の更新直後は鳩からになりそうなの。鳩さんの体力がなければ…その時はその時なの。後は基本的に更新前後は箱前に居るようにする予定なの。
プロローグ,青年ヨアヒム,狩人,商>>20日給10000円だと！？よしきた任せろ！皆に賞品とか紹介しまくっとくからね
プロローグ,ならず者ディーター,人狼,（俺、ヨアヒムみたいなタイプが一番怖いけどな…本気だすと何しでかすかわからないタイプ…）リザ>>18そうだぞ、清き一票だぞ！飴ちゃんに惑わされず、この人と思うほうに投票しなきゃ駄目だぞ！村長は子供好きで、良く孤児院に出向いて差し入れしているらしいぞ。ヨア>>11　失敬な。真っ赤なドレッドにひげのどこがいい人なんだ。しかもハーパンにサンダル裸Tシャツだぞ。
プロローグ,羊飼いカタリナ,占い師,議題があるのね。【村長対抗しません】■1.23:00-24:00■2.仮23:30/本24:00■3.マナーとルールを守って楽しくやりたいです！■4.羊のことならまかせて～！な騙り……じゃなかったカタリナです。よろしくね！>>16者冬限定生産って、賞味期限大丈夫なのかな？リズに変なもの渡したら杖でぶつわよ！
プロローグ,旅人ニコラス,村人,■⒈   不定期、かなり寡黙な日が微レ存するかも。■⒉  23:30/24:00■⒊ まったりかなぁ■⒋ 旅人なので、村長選に投票権はないですん。【有職CO 羊飼い飼いCO】カタリナもふもふ。
プロローグ,羊飼いカタリナ,占い師,>>25 旅羊じゃなくて私なの？ううー、もーふーらーれーる～～( `Д´)
プロローグ,村長ヴァルター,村人,ふむ。ならば【村長撤回】しよう。【わたし が 元村長 です】⬛1 基本夜になる。昼も顔を出せるが不定期になるだろう。⬛2 23:30/24:00⬛3 険悪過ぎるのは考えもの。楽しむ姿勢を忘れずにしたいものだ。⬛4 有望な若者に後を託した元村長だ。ディーターに限らず意欲があれば名乗り出るのがよかろう。略称は元で頼むぞ。
プロローグ,少年ペーター,村人,【ぼくがそんちょだよ】
プロローグ,ならず者ディーター,人狼,リナ>>24なんて事をいうんだ！子供にそんなひどい事するはずないだろ！これは毎年11月頃から2月頃まで売っててな、リザにあげたのは二月に買い貯めて冷凍していた分だ！賞味期限も大丈夫だ！ ほら、リナにもやるよ［…はカタリナに一つ飴を渡した］ってコラそこの抹茶色>>25！嫁入り前の女性に不埒な事を企むとは何事だ！うらや…げふん けしからん！
プロローグ,ならず者ディーター,人狼,この飴好物なんだよなー。［…は飴を一つ口に含んだ］イチゴ味とかもあるんだけど、俺はチョコが一番だと思うんだって>>27えっ…ペタ>>28 そーかそんちょーか。偉いぞー。この村の村長は、あちこちに花壇を作って花いっぱい運動に励んでるんだぞー ［…はペーターにも飴を渡した］
プロローグ,少年ペーター,村人,リザちゃんの言うようにディタさんの行為は公職選挙法221条の買収にあたりますから、選挙違反ですね。ボクがこの村の不正を徹底的に排除したいと思います。
プロローグ,少年ペーター,村人,ディタさん>>30ですから、この飴も受け取れません。ボクはクリーンな政治を目指しますからっ[...はディーターに飴を返した]
プロローグ,ならず者ディーター,人狼,ペタ>>32えっ！村長になったら好きな飴を人に勧められなくなるのか！？じゃあやーめた。元村長に弟子入りさせて貰うわ。ペーター、村長譲るし後はよろしくな！村長、あり得ないほど清く正しい政治家だったから、下手するとペタが汚職政治家になるから頑張ってな！【俺は元村長の弟子になるぜ】元村長ー！弟子にしてくれー！！村ブランドの無農薬野菜の試験栽培手伝うからさー！［…は元村長に頼みに行った］
プロローグ,負傷兵シモン,人狼,…（ディーターはちびっこが好きな変態かと思ったがそういうわけでもないのか…）
プロローグ,パン屋オットー,村人,【僕はパン屋の店長さんだよ（有職者CO）】【非村長】おや…？てっきり人狼騒ぎが起きたから宿に集まってるのかと思ったら新村長を決める選挙のためだったの？僕はパンの良さを広めてくれる人に村長になってほしいな！【朝食はパンだけでご飯は禁止】にしてくれる人とかね！
プロローグ,パン屋オットー,村人,さっそくだけど議題に答えていくよ！ヨアヒムくん議題ありがとう！■1,22:00～25:00　他の時間帯は鳩さんに頑張ってもらうよ■2,仮23:30/本24:00■3,突然死しないでみんなで楽しく過ごせたら良いな！■4,パン屋の店長オットーだよ！悩み事は最近パンがなかなか売れないことかな…不景気って大変だね…
プロローグ,青年ヨアヒム,狩人,>>33このならず者がいい人過ぎて最早ならず者じゃない・・・ならず者騙りディーターに改名すべきだ！>>36あ、オトさん、不景気なら僕を雇って見ない？景気良くなること間違えなしだよ！ところでアルさんに雇われて商品売ろうとしたんだけど全然売れない、誰かこの壺買わない？
プロローグ,パン屋オットー,村人,>>37 本当？景気が良くなること間違いなし…！？是非僕の店においでよ！あんまり景気良くないからアルビンさんみたいに高給は保証できないけれど、まかない代わりにパンならいつでも食べて良いからね！他のみんなにもパンを勧めておくよ！つ【メロンパン】【サンドイッチ】【ライ麦パン】【ピロシキ】
