プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,パン屋オットー,人狼,パン屋だからといってパンばかりを売ってると思うなよ
プロローグ,司書クララ,人狼,司書だからって本ばかり見てると思わないでください
プロローグ,神父ジムゾン,村人,神父だからってクリスチャンと思っていたら大きな間違いです。
プロローグ,農夫ヤコブ,村人,農夫だからって畑仕事ばかりやってると思っちゃだめだべさ
プロローグ,少女リーザ,狂人,少女だからおままごとしてると思ったら大間違いだよ
プロローグ,行商人アルビン,霊能者,商人だからって物を売ってばかりとは限らないよ
プロローグ,羊飼いカタリナ,村人,カタリナだからといって女だと思ったらやけどすんぜ？
プロローグ,青年ヨアヒム,占い師,青年だからって青いとは限らないよ。
プロローグ,木こりトーマス,村人,木こりだからって木ばっか切ってると思ってたら痛い目見るわよ
プロローグ,ならず者ディーター,人狼,ならず者だからって暴力的だとは限らないよ？
プロローグ,村長ヴァルター,村人,村長だからって人望があると思ったら大間違いなんだからね
プロローグ,負傷兵シモン,村人,よろしくー
プロローグ,負傷兵シモン,村人,負傷兵だからといって流れを見てるとは限らないんだぜ…(>_<)
プロローグ,老人モーリッツ,狩人,老人だからって語尾がじゃになったり、ボケたりしないんだぜ！
プロローグ,農夫ヤコブ,村人,議題の投下だっぺ■1．コアタイム(発言できる主な時間)■2．仮決定時間・本決定時間の希望■3．やりたいこと/やりたくないこと
プロローグ,農夫ヤコブ,村人,■1．オイラ朝昼は基本的に畑仕事だから20時以降だー■2．仮1時間前からの本30分前がちょうどいいんだっぺ■3．野菜くいてぇだぁ/人間の肉は食いたくねぇだなぁ
プロローグ,パン屋オットー,人狼,>>16□1.たぶん、夜はいますの□2.本は30分～1時間前、仮はまかせますの□3.ますの！！
プロローグ,パン屋オットー,人狼,ちなみにわたくし、フライパン屋を営業してますの！！フライパンには無限の可能性がありますの！！なめてはいけませんの！！
プロローグ,少年ペーター,村人,少年だからってヒーローに憧れてるわけじゃないんだぜっ！
プロローグ,少年ペーター,村人,ヤコブにーちゃん議題ありがとー>>16□1.朝と昼は家の用事とか済ませてるからお話しできるのは夜だよ！大体7時～8時くらいから25時くらいまでー□2.仮22:45/本23:15ぐらいがいいかなー。余裕あると、いいね！□3.みんな楽しくにっこにこー/やりたくないことは、本気の喧嘩とかー。痛いの、やだもん
プロローグ,パン屋オットー,人狼,そして、わたくし皆さんの第一声に対して突っ込みたくてうずうずしてますのどう落とし前つけてくれますの？そこの下僕のペーターさん
プロローグ,仕立て屋エルナ,村人,盆休み（盆休みではない）
プロローグ,仕立て屋エルナ,村人,仕立て屋が空気を仕立てると思ったら大間違いなんだぜ…正直すまなかった。どうぞよろしく。
プロローグ,仕立て屋エルナ,村人,■1．更新前後■2．1時間前/30分前■3．面白いゲーム/面白くないゲームどうでもいいが。答えるときの議題記号は□だったかね。調べたらネタ議題が□とあったんだが。まぁ。意味がわかればいいのか。
プロローグ,村長ヴァルター,村人,フルメン、いや、フル○ンだ！議題ありがとう、早速答えるぞい。■1．18：00～19：00ぐらいまでと、20：00以降かな？昼間にちょくちょく顔出すかも■2．１時間前・30分前■3　これといってやりたいことはないけど、本気の喧嘩は勘弁ですぞ
プロローグ,少年ペーター,村人,>>22そ、そんなぁ！師匠、僕はただ周りの皆さんに合わせただけで…！(おろおろ>>25んー？どっちだったかな？記号の意味はいろいろと混在してて勉強した時間違えて覚えてきちゃったかもー？
プロローグ,パン屋オットー,人狼,●：占い第一希望　○：占い第二希望▼：処刑第一希望　▽：処刑第二希望★：質問　☆：回答▲：襲撃　【】：重要事項(各種宣言、決定確認など)　■：議題　□：ネタ・任意回答議題@：残喉(残り発言回数)　CO：カミングアウト、役職者であることを宣言すること正直言いますわ……素で間違えましたのどうしてくれるんですの？この下僕！！責任とって謝罪なさい
プロローグ,負傷兵シモン,村人,議題の回答エルナと一緒ってことでよろしく（ものぐさ
プロローグ,司書クララ,人狼,あれ…お昼寝してる間に人がいっぱい来ていましたね■１．更新前後１時間ほど＋不定期■２．仮１H前/本３０ｍ前■３．楽しいこと/楽しくないこと
プロローグ,ならず者ディーター,人狼,議題ありがとうな■1．昼頃少し、がっつりは19時以降かな■2．1時間前/30分前■3．相手が人だと言う事は忘れない、愛のある殴り合いがしたいな
プロローグ,木こりトーマス,村人,ヤコちゃん議題ありがとう！■1．20時くらいからかしら。昼はぽっぽちゃん使って議事読みはしてるかもしれないわ。■2．仮1時間、本30分前■3．そうねぇみんなで仲良くマカロンでも食べたいわねぇ/凸死とギスギスはいやね人がいっぱいでアタシほんとに嬉しいわ！オトちゃんも>>28丁寧にありがとね！ただ>>22に関しては第一声でイケメン感出してたフライパン屋さんが二言目にはアタシ
