プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,農夫ヤコブ,人狼,世界の車窓から　～フィンマルク鉄道の旅～ここは、ノルウェー最北端の県、フィンマルク。この時期、フィンマルクは白夜です。今回は、沈まぬ太陽の中を走るフィンマルク鉄道に乗って、ユーラシア北の果ての世界を見ていきましょう。始発駅はフィンマルクの県庁所在地であるヴァドソー。一人の男性が乗車してきました。楽天家のゲルトさんですね。日の沈まぬ夏のフィンマルク、眠そうにしています。
プロローグ,旅人ニコラス,狩人,（…僕は無賃乗車だなんて言えない）
プロローグ,旅人ニコラス,狩人,ヤコブ君、よろしく！夜までに何人集まるかな？ワクワク。
プロローグ,農夫ヤコブ,人狼,続いて、一人の男性が乗車してきました。世界を回っている旅人のニコラスさんです。ニコラスさんは、まるで無賃乗車がばれるのを恐れるあまり車掌と目を合わせるのを拒んでいるかのように、一人じっと車外を眺めています。この列車は初めて乗ると語っていたニコラスさん。北の果てでしか見られない景色が、よほどうれしかったのでしょう。
プロローグ,神父ジムゾン,村人,神は私に囁かれた。
プロローグ,農夫ヤコブ,人狼,続いての乗客は、神父ジムゾンさんです。神父といえば髪のしもべですが、ジムゾンさん自身は髪に見放されているようです。ジムゾンさんはただ目を閉じ、じっと瞑想しています。きっと髪の加護を祈っているのでしょう。みなさんも祈りましょう。ジムゾンさんの生え際に幸あらんことを。
プロローグ,神父ジムゾン,村人,私も髪に囁いた。
プロローグ,神父ジムゾン,村人,「まだ諦めてはならない。」
プロローグ,神父ジムゾン,村人,というわけで此度この列車に乗車しましたジムゾンです。この北欧の地に神は宿るのでしょうか。それを探し求める旅が今から始まるのです。
プロローグ,羊飼いカタリナ,村人,お邪魔するわね！[...どどどどど。。。車内は羊でいっぱいになった。]
プロローグ,農夫ヤコブ,人狼,ここで、一人のかわいらしい女性が乗車してきました。この村で羊飼いをなさっているカタリナさんです。カタリナさんの目的地は、フィンマルク最西端のルッパ。夏休みを利用し、羊達と一緒に小旅行です。普段接することのない車内の光景に、羊達も興味津々です。カタリナさんと羊達の旅が、充実したものになるといいですね。
プロローグ,負傷兵シモン,人狼,戦場で装備ロストしたからパンツだけの状態だが…故郷に帰るためだ、乗車させてくれ！
プロローグ,羊飼いカタリナ,村人,[♪～♪♪～♪♪～♪...！！！]あらいやだ、まっぱのお兄さんが（＊＞＜＊）～～～！！！これあげるから、早く隠してちょうだい！[...は羊の毛の塊を受け取り、それで体を隠した。]まあ。。。まるでプードルみたい。
