プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,ならず者ディーター,村人,ちっ・・・人を呼びつけておいて誰もいねぇのかよまあいいや、レジーナのヤツが居ないうちに酒でも漁っておくか
プロローグ,少女リーザ,人狼,ふふ。若者よ、酒なら妾が持っているのじゃ。一献傾けるかえ？[梅酒]
プロローグ,少女リーザ,人狼,女将は居らぬのか、宿帳だけがおいてあるのじゃ。どれどれ…■１．コアタイム■２．仮決定と本決定の希望時刻■３．好きな事／嫌いな事■４．自己紹介
プロローグ,司書クララ,人狼,ララはおなかが空きました……
プロローグ,司書クララ,人狼,■１．深夜以外で不定期です。■２．仮2115　本2145でいい気がします。■３．ご飯が好きです。■４．人狼って美味しいのかなー。食べるぞー。いっぱい食べるぞー。食べちゃうぞー。
プロローグ,司書クララ,人狼,ゲルトは人狼にあげない。でも1dが終わるまでは我慢するです、イタダキマス。
プロローグ,パン屋オットー,狩人,おはよーさんっと。今日も今日とてパンを焼く・・・まあパン屋だから当然なんだけどさ。
プロローグ,パン屋オットー,狩人,■１．不定期気味だが、主に20～23時程度に居ることが多いと思うぜ。基準時前後はなるべく居るようにすっから。■２．仮22:00 本22:30 とか？余裕は必要だしな。■３．両者とも特になし！まあ不利にならねー程度にやってくれ。□４．しがないパン屋だ。それ以上でも以下でもねーぞ。
プロローグ,司書クララ,人狼,屋>>9おはよーおはよー、パン頂戴ー更新時間は2215です。決定希望が更新時間越えてますよ。食べていい？
プロローグ,パン屋オットー,狩人,はよークララ。・・・あ、あちゃー時間とちってたわ・・・アホだな俺。仮21:00 本21:30に置き換えといてくれ。
プロローグ,パン屋オットー,狩人,そーいや、最近は新しく村に来るやつも多いみてーだな。村に人が増えるのはいいことだけどよ、【ルール・マナーはきちんと理解してから参加】してくれねーかな。礼儀知らずな奴は、どこに行っても嫌われるぜ？特に、【突然死は絶対するなよ。】やってきて早々に人が死んじゃあこっちも盛り下がるからな。それと、【初参加だとバラす事、希望役職を喋る事も禁止】な。分かっちまったらつまんねーし、さ。
プロローグ,パン屋オットー,狩人,初めてこの村に来たやつは図書館【http://wolfbbs.jp/】行って勉強しといた方がいいぜ。『初心者向け講座』や『用語集（抜粋）』っつーのを必ず読んどけよ。特に『用語集』は、わかんねー事を調べるのに一番いいからな。そうそう、『おすすめログ』っつーのを読むのもいいな。この村の雰囲気がつかめると思うぜ。取り合えず読むなら、G国にあるヤツを読めよ！
プロローグ,パン屋オットー,狩人,んーと・・・ああそうだ、【人に向けて悪口言うのは止めろよな。】口が悪い俺が言うのもなんだが、あくまで俺たちは生きている人間なんだからな。熱くなったりしてついつい口が過ぎちまう事もあるかもしんねーが、ぐっとこらえて大人の対処してくれ。こんなもんかな。言い忘れてることがあったら他の奴が指摘してくれ。
プロローグ,パン屋オットー,狩人,んじゃ、クララも腹空かせてるみてーだし、さっそくですがメシ作っといたから置いとくぜ。つ[カツサンド][コショウたっぷりのサンドイッチ][ローストビーフサンドイッチ(オニオン・卵入り)][コーヒー]近所のサ○ジェルマンには負けねーぜ？じゃ、俺は仕事に戻るとすっか。
プロローグ,木こりトーマス,人狼,トマちゃんは～妖精さんなのデス♪
プロローグ,木こりトーマス,人狼,■１．ふていきなのです～■２．みなさんにあわせるのデス■３．仲がいいのが好きです。殺伐したらトマ愛のよんのじがためしちゃうぞー♪■４．トマです。暑いから上半身はだかだけどちょっと恥ずかしいのです////
