プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,木こりトーマス,村人,>>1お前・・・何人目の《ゲルト》だ・・？
プロローグ,旅人ニコラス,狂人,忘年会シーズン、この更新時刻は非常に危険だなーとは思いつつも。参戦！
プロローグ,行商人アルビン,人狼,>>2あなたは何人目のトーマス…？
プロローグ,木こりトーマス,村人,さてな・・・何回目の《回覧板》か確かめる必要がありそうだ・・・。◼︎1.コアタイム(主に参加できる時間)◼︎2.仮決定/本決定時間◼︎3.やりたい事、やりたく無い事◻︎4.自己紹介
プロローグ,木こりトーマス,村人,◼︎1.18:00-24:00◼︎2.21:15/21:35◼︎3.楽しくできればいいな・・◻︎4.機関車ではない木こりのトーマスだ・・。
プロローグ,旅人ニコラス,狂人,トーマス、議題ありがとう。1)コアタイムは20:00から24:00。2)21:00/21:303)賑やかに楽しく！凸はなし！ギスギスもやめましょう。
プロローグ,少女リーザ,村人,ふええ…こわいです……
プロローグ,青年ヨアヒム,人狼,僕がいる
プロローグ,青年ヨアヒム,人狼,回覧板…。頭が痛む◼︎1.意識があるとき◼︎2.20:45／21:15◼︎3.僕を見つける／静かに去ること◻︎4.僕はヨアヒムという名前みたいだ。よろしく
プロローグ,少女リーザ,村人,◼︎1.コアタイム(主に参加できる時間)18:00〜寝るまで◼︎2.仮決定/本決定時間更新時間に合ってればだいじょーぶです◼︎3.やりたい事、やりたく無い事ふええ…こわいです……◻︎4.自己紹介リーザ、まいにちがんばります…！
プロローグ,旅人ニコラス,狂人,気長に待ちます〜
プロローグ,行商人アルビン,人狼,トーマスさん、回覧ありがとうございます。
プロローグ,行商人アルビン,人狼,◼︎1.不定期（日によって違う）◼︎2.お任せ（開始日によって立ち会えないことがあるかも）◼︎3.楽しく/ギスギス・流行り病◻︎4.暫く道に迷っていたのですが、やっとこの村に辿りつきました。方向音痴は行商人になってはいけなかったのでは、と自問するアルビンです。宜しく。
プロローグ,行商人アルビン,人狼,はて、鳩と箱とで記号が違って見えるのは僕の目の所為…？ヨアヒムさん、リーザさん、いらっしゃいませ…頭痛に悩む青年と怯える少女…早くも不穏ですね…前の村で仕入れたお薬出しておきましょう。1回1錠1日3回まで、服用の間は最低4時間空けてください。1錠10ゲルトになります。安いよ安いよ。
プロローグ,村長ヴァルター,占い師,休ませて
プロローグ,青年ヨアヒム,人狼,夜が明けた。冷えるな…アルビンさんありがとう。でも僕はお金をもっていないようだね
プロローグ,旅人ニコラス,狂人,ご連絡！案の定忘年会がありまして、本日スタートの場合、戻れるのが23時ごろになるかもです。なんとか途中で鳩飛ばして、役職と人数によってですが、COだけでもできるよう頑張るつもりです。
プロローグ,少女リーザ,村人,リーザは、今日は、ねむいです…今日開始なら挨拶だけかも
プロローグ,青年ヨアヒム,人狼,うっ…。どうやら僕も今日の夜明けに立ち会うことはできないみたいだ
プロローグ,村長ヴァルター,占い師,まだ揃ってないのか〜ゆるく待つかなぁ
プロローグ,村長ヴァルター,占い師,◼︎1.コアタイム(主に参加できる時間)◼︎2.仮決定/本決定時間1H/30分前◼︎3.やりたい事、やりたく無い事楽しく、喧嘩はいや◻︎4.自己紹介そんちょである
プロローグ,青年ヨアヒム,人狼,ううん…あと数時間でこの宿に滞在する人は10人をこえる…そんな気がするんだ
プロローグ,村長ヴァルター,占い師,>>22コアは不定期であるよ〜
プロローグ,村長ヴァルター,占い師,揃わないようだな、離脱**
プロローグ,村長ヴァルター,占い師,おいでよー(´・ω･)∫ｺｲｺｲ
プロローグ,行商人アルビン,人狼,トーマスさんが…息をしていない…？だ、誰か人口呼吸を…！
プロローグ,行商人アルビン,人狼,>>17ヨアヒムさんおや…そうなのですか。では、こちらの新薬のサンプルを差し上げましょう。何か変わったことが起きたら報告願いますね。(実験中の新薬らしいけど…彼なら恐らく大丈夫でしょう)
プロローグ,行商人アルビン,人狼,村長さん、こんばんは。旅立ちの時に仕入れようと思うのですが、この村の特産品はなんですか？
プロローグ,青年ヨアヒム,人狼,アルビンさんありがとうこれで少しは頭痛が治るといいのだけど
プロローグ,青年ヨアヒム,人狼,トーマスさんが息を…？必要なのは心臓マッサージだ…僕がやるその間に医者を頼むよ
プロローグ,村長ヴァルター,占い師,特産品は、[薔薇]と[シュウマイ]である。>>31彼は戻るよきっと……
プロローグ,村長ヴァルター,占い師,ズサり歓迎である( 'ω'o[SASANUmura]o
プロローグ,木こりトーマス,村人,・・・ﾊｧッ
プロローグ,青年ヨアヒム,人狼,よかった…今回はトーマスさんを救うことができたみたいだね
プロローグ,青年ヨアヒム,人狼,どうやら…僕の予感は外れるようだね。今日は人が集まらないみたいだまた…明日会おう
プロローグ,老人モーリッツ,村人,どっこいしょ
プロローグ,行商人アルビン,人狼,あぁ、トーマスさんが生き返ったんですね。ヨアヒムさんは心臓マッサージの心得がある、と…メモメモ。こんばんは、おじいちゃん。お孫さんを連れてきてくれてもいいんですよ？ペーターくんとか。
プロローグ,行商人アルビン,人狼,>>32村長さん[薔薇]と[シュウマイ]ですか…どちらもあまり持ち運ぶのには向かないような…？ゆっくり考えるとしましょう…
プロローグ,老人モーリッツ,村人,◼︎1.18:00-25:00　じじぃは夜更かし苦手じゃが頑張るかのぉ◼︎2.若いもんにお任せじゃ◼︎3.楽しくやりたいのぉ◻︎4.じゃあ、孫呼んでくるでぇちょっと待ってておくれぇ
プロローグ,少年ペーター,狩人,おじーちゃん、呼んだー？
プロローグ,少年ペーター,狩人,◼︎1.不定期。日によっては決定時間ギリギリかも……◼︎2.20:45/21:15◼︎3.わくわく/ポックリ◻︎4.じいちゃんに呼ばれてきたよー！
プロローグ,村長ヴァルター,占い師,>>40老21時45分だけど無理はしないで欲しいてあるあとふたり来たら良いなあ…
プロローグ,老人モーリッツ,村人,おぉ、よぉ来たねぇ。シュウマイお食べ。今日はお母さんと一緒じゃあないのかい？
プロローグ,少年ペーター,狩人,お母さんは置いてきちゃった！だって人狼がどうとかうるさいんだもんシュウマイいただきまーす
プロローグ,少年ペーター,狩人,この村は早く寝るよいこに優しい更新時間だねーぼくは大人だから夜更かしさんですが！なんと！シュウマイにカラシつけちゃいます！お、おとな～……けほっ
プロローグ,羊飼いカタリナ,村人,おっはよーんなんだか、男の子の多い村だね～？忘年会等で忙しかもだけど。だけど。参加したくなるんだよね～
プロローグ,旅人ニコラス,狂人,さて、もう一日気長に待ちましょう！
プロローグ,青年ヨアヒム,人狼,10人揃ったか…もうすぐ夜が明けるな
プロローグ,青年ヨアヒム,人狼,そうか…この村は薔薇とシュウマイが人気だった…僕も久しぶりに…いただこう[…は薔薇とシュウマイを食べた]…懐かしい味だ
プロローグ,村長ヴァルター,占い師,[ちぎれる樵パン][スコーン][誰かに恋するパン][お茶][ローズティー][ココア]さあさあ用意したよ。たんとお食べ**
プロローグ,少女リーザ,村人,10人超え確認済みです…今晩ですか、よろしくお願いしますね
プロローグ,村長ヴァルター,占い師,トーマスくんは、夜来るだろあと何人か来ると良いな…**
プロローグ,村娘パメラ,人狼,こんにちは
プロローグ,羊飼いカタリナ,村人,■コアタイム17時〜22時■仮20時45分本21時15分■こんな忘年会シーズンに村をするみんなに最大の敬意と感謝を。□　　　　 /⌒⌒⌒ヽ　 　 /~´　　　｀⌒ヽ　　 (　 /⌒⌒⌒ヽ 　 )　　( ＠/  Λ　 Λ ヽ＠ )　 (　 し､　ェ　　Ｕ　　)　　(　　ヽ------イ　　)
プロローグ,負傷兵シモン,霊能者,よろしく、また改めて挨拶するよ。
プロローグ,村娘パメラ,人狼,とりあえず回覧板だけ◼︎1.19:30くらいから寝るまでいるわ◼︎2.おまかせ◼︎3.流行りの相談時間とか言うやつを見てみたいわ何かと忙しい時期だけどみんなよろしくね
プロローグ,農夫ヤコブ,村人,関取一番最初の変換が此れになっている本当は、席取りと入力したかった席取りっていう熟語は存在しない・・・？
プロローグ,青年ヨアヒム,人狼,村長ありがとう。誰かに恋をするパンをいただくよ[…はパンを食べた]…この胸が締め付けられる感覚…まさか恋…？
プロローグ,青年ヨアヒム,人狼,流行りの相談時間をやるのなら、僕は問題ない
プロローグ,シスターフリーデル,村人,日が差さないから特産品は[キノコ]とか[モヤシ]とかなのかと思ってました…けれど[薔薇][焼売]とは意外と情熱的なのですね…素敵
プロローグ,神父ジムゾン,村人,ちわ。席取らせてもらう
