プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,シスターフリーデル,人狼,キリ番1番乗りだな～
プロローグ,シスターフリーデル,人狼,この村には人狼が出るって聞いたなぁ。こわいよぉ～。よし、今までの1400番代村の村側の対策を真似ればいいんだわ～。
プロローグ,シスターフリーデル,人狼,まずは、人狼退治用の武器を[袋][袋][袋][袋][衣][袋][袋][袋][梟][袋][袋][袋][袋][袋]この中から1つ武器を選んでもらって～(1400)
プロローグ,老人モーリッツ,狂人,良い朝じゃのぅ…人狼？そんなのいないじゃろて…
プロローグ,青年ヨアヒム,村人,キリ番と聞いて（＾∇＾）
プロローグ,司書クララ,村人,おはようございます
プロローグ,司書クララ,村人,人狼を退治したという村や滅ぼされたという村の議事録がたくさんありましたので、人狼がいるというのは完全な虚構ではないのかもしれません。対策を講じるのは悪くはないかと思いますとりあえずシスターの用意していただいた武器というものがあるなら拝借させていただきますねあら・・・これは虫眼鏡ですか。どう扱えばいいのやら・・・
プロローグ,行商人アルビン,占い師,あるびんさんキリ番村に参加するのです。
プロローグ,仕立て屋エルナ,村人,ニットマンのエルナだ、よろしくな。
プロローグ,老人モーリッツ,狂人,わしも人狼退治用の武器も貰おうかのぅ…これは…梟…の羽じゃ…消音滑空をして人狼を捕まえればいいのかのぅ…わしもついに天へ羽ばたくときが来たのじゃのぅ…
プロローグ,青年ヨアヒム,村人,では僕もシスターの武器をひとつもらうね。ん？これは衣…？しかもスーツとは、僕もついに社会に羽ばたくときがきたのだろうか？（いや、来ていない）反語になってしまった。
プロローグ,仕立て屋エルナ,村人,キリ番だからすぐフルメンになるかと思ってたが、ならないんだな。最近ニット帽を被っている奴をよく見かけるな。流行っているかは知らないが、俺も自分用のを作ってみたんだ。2目ゴムの並太くらいの奴でな、まぁ、ニット帽自体は上手く出来たんだが、被り方がよく分からなくてな…色々模索中だ。え？人狼？毛皮は専門外だ。
プロローグ,少女リーザ,村人,ふぁあ…きりばん？切ったばんそうこうのこと？切らなくてもいいのに…。
プロローグ,木こりトーマス,村人,キリ番？筋肉で考えれば問題ない。
プロローグ,村娘パメラ,人狼,キリ番と聞いてお邪魔しに来たわ。フル○ン希望よ。シスターの武器は袋しか残っていないようね。仕方ないから袋の口を開けて待機しておくわ。
プロローグ,少女リーザ,村人,そろったみたいだねー。フルメンなるかなー？なるかなー？あ、そういえばお手紙が来てたよー。■1.コアタイム■2.仮決定/本決定■3.やりたいこと/やりたくないこと■4.自己紹介
プロローグ,少女リーザ,村人,□1. 22時過ぎ～くらいかなー。□2. 1時間前/30分前□3. 楽しくやりたいなー。ぎすぎすはやだー！□4. リーザだよー。じんろー？なにそれ？大人は大げさだなあ。皆でおえかきして遊ぼーよー！
プロローグ,村娘パメラ,人狼,>>17リーザちゃんお手紙ありがとう。■1.平日は18時頃からね。土曜日だけは夜居られないかもしれないわ。■2.仮1時間前/本30分前くらいでいいんじゃないかしら。■3.楽しくやりたいわ/凸死はダメね。■4.村娘のパメラよ。村の商店街で働いているわ。戦術はそれほど詳しくないから詳しい人に任せたいわ。約一週間よろしくね。
プロローグ,木こりトーマス,村人,■1.20:00～22:00■2.23：30/0:00■3.突然死がない村がいいぞ■4.筋肉は至高寝るのが筋肉には良いが、遺言など更新時の立会いが必要なら当然立ち会う。
プロローグ,パン屋オットー,霊能者,キリパン？ そんな新作のパンは知りませんよおおげさだなあ
プロローグ,パン屋オットー,霊能者,■1.不定期の夜20:00～中心■2.仮23:30 / 本0:00■3.のんびりいきましょ■4.よろしくお願いしますねー！
プロローグ,木こりトーマス,村人,ちなみに筋トレの正装はパンツ一丁だ。
プロローグ,木こりトーマス,村人,パン繋がりだな。オットー早く脱げ。
プロローグ,旅人ニコラス,村人,な、何とか村にたどり着いた…。キリ番？取り合えず歩き疲れたよ…。
プロローグ,司書クララ,村人,■1.20時から24:30でしょうか。翌日の健康に配慮し出来る限り早くは就寝したいかなと。不定期で顔も出せるかと思います■2.仮決定23:30/本決定0:00がキリがいいかなと思いますが、仮23:15、本23:45でも構いません■3.真剣になりすぎて感情的にならず落ち着いて対話出来たらなと思います■4.発言に推敲を重ねて発言が遅くなりがちですが、よろしくお願いします
プロローグ,旅人ニコラス,村人,■1.18:00-21:00辺りかな。夜は割と不定期でいたりいなかったり。はっきりしていなくてごめんよ。■2.仮22:30/本23:30が軽い希望だけど、基本的には合わせるよ。■3.ゆったりした雰囲気で話せたらいいなぁ。■4.旅人のニコラスさ。地図を無くしてしまってね…。やっとのことでこの村にたどり着けて良かったよ。しばらくよろしく頼むよ。
プロローグ,行商人アルビン,占い師,あるびんさんリーザちゃんのお手紙にお返事するのです。■1 夜が多めなのです。■2 おまかせ～。ギリギリはイヤイヤ～。■3 とくにないのです。■4 あるびんさんゆるふわ～。
プロローグ,村娘パメラ,人狼,少し増えたみたいね。嬉しいわ。この調子でフル○ンになることを祈ってるわ。言い忘れていたけれど、夜明け後はすぐに不在になると思うわ。お肌に気を使うお年頃なのよ。ごめんなさいね。
プロローグ,老人モーリッツ,狂人,□1.コアタイム基本的に夜はいるのじゃが、不定期じゃのぅ□2.仮決定/本決定23:30/0:00□3.やりたいこと/やりたくないことガチムチがいるのぅ…マッチョカフェでも開こうかのぅ…□4.自己紹介初参加じゃから不安でいっぱいじゃ。サポートよろしく頼むのぅ…
プロローグ,仕立て屋エルナ,村人,>>30 おっと爺さん、エピローグになるまで戦績は秘密にするもんだぜ？まぁ言っちまったもんはしょうがない、せいぜい頑張るんだな。
プロローグ,仕立て屋エルナ,村人,リーザは議題ありがとな。■1.22：00から本格参戦ってとこか。■2.仮1時間前、本30分前希望だ、あんまり早いと議事が読めないからな。■3.きつい言い方しちまうかもしれんが、ギスギスしないで楽しくやって行きたいな。/流行り病には気をつけてくれ。■4.この冬に向けてニット布教していきたいニットマンだ。初心者はかぎ針から入る事をおすすめする。
プロローグ,少女リーザ,村人,きゃーおじーちゃんしっかりしてー！でも言っちゃったら仕方ないのー。じゃあリーザも初参加！他のみんなも初参加！じんろーなんて知らないのー！そういうことにするのー！かぎばりって針なのにちくちくしないのね！すごーい！リーザにもできるかなー？
プロローグ,行商人アルビン,占い師,(((( ;ﾟдﾟ))))ｱﾜﾜﾜﾜこの村よくみたらニコラスさんいるのです･･･あるびんさんあいでんてぃてぃの危機なのです＞＜内訳関係無しに▼を当てる方法を今から一生懸命考えてくるのでしばらくいなくなるのです～**
プロローグ,村長ヴァルター,狩人,折角のキリ番村、村長頑張っちゃうぞー。
プロローグ,木こりトーマス,村人,ダンベルを貸してやろう。
プロローグ,村長ヴァルター,狩人,■１：コアタイムは夜かな。昼も覗いたりするけど、発言はあんま期待しないでね。■２：仮23:00　本23:30　余裕持っていないと回避があったとき対応しきれない人がでる可能性考えて。■３：んー、突然死は嫌だねー。やりたいことってのはまあ折角のキリ番村なんで、いい勝負しましょうってことで。■４：おじいさんにならって私も気持ちは永遠の初心者CO!
プロローグ,村長ヴァルター,狩人,>>34アルビンそして始まってみたら、ニコラスが確定霊になって吊れなくなるまでが流れですかね。
プロローグ,司書クララ,村人,とりあえずおじいちゃんはhttp://wolfbbs.jp/の禁止行為とマナー位には目を通しておいた方がいいかも
プロローグ,村長ヴァルター,狩人,まあ、じいさんの発言は初参加って言ってるけど、真面目な話、初参加はこの国の話であって、よその国では何回も参加してる可能性があるんで本物の初心者とは限らんから妙なフィルターはかけん方がいいと思うよ。
プロローグ,村娘パメラ,人狼,村長さんいらっしゃい。>>38緑ロラで安定ね。まだ時間はあるわ。後3人れっつぱーりーよ！
プロローグ,仕立て屋エルナ,村人,>>33 みんな初参加か…その発想はなかった。それぐらい賢いならかぎ針なんてすぐ覚えられるだろうよ。
プロローグ,村娘パメラ,人狼,私も村長さんの>>40に同意だわ。>>エルナさん寒くなってくるからニットはいいわね。商店街の水仕事で手が荒れちゃって毛糸が引っかかるのよね。誰か代わりに編んでくれないかしら…。
プロローグ,仕立て屋エルナ,村人,かぎ針編みの基本は鎖編みだ、これがなければ始まらない。まず毛糸で輪っかを作って、毛糸玉側の糸を輪にくぐらせる、そうするとかぎ針に糸がかかっている状態になるよな？そのかかっている糸の中にまた毛糸玉側の糸をくぐらせる、これの繰り返しだ。な？簡単だろ？…わからなかったら「かぎ針」でググって動画見てくれ。言葉じゃ限度がある。
