プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,神父ジムゾン,狂人,人狼……ですか？そうですか。とうとうこの村にも悪の手が忍び寄って来ましたか……この窮地を救ってくれる【ヒーロー】が現れるといいのですが……
プロローグ,神父ジムゾン,狂人,■1.コアタイム■2.仮決定・本決定の希望時間■3.自己紹介■1.不定期■2.仮21:45本22:15■3.かつては悪さもしていましたが、今は悔い改めた神父です。人狼退治してくださるヒーローをサポートさせていただきます。
プロローグ,負傷兵シモン,狩人,じ…人狼ですって！？ちょっと…なによそれ怖い…それよりも、ここはどこなの？　ねぇ…貴方達は一体…わ…私！？私はそこの人が言っているヒーローでもなんでもないわよ。やだ…あんま見ないでよ。胸に巻いているのは包帯じゃなくてサラシなんだから！…そう、私は女よ！
プロローグ,負傷兵シモン,狩人,あ…アンケート？なによこれ。でもまぁ一応書いておくわ。■1.不定期だけど夜がコアかしら■2.仮21:30　本22:15■3.私は女なのよ！そりゃ見てくれは男っぽいかもしれないけど…
プロローグ,羊飼いカタリナ,占い師,颯爽と【ヒーローCO】(ｷﾗｯフハハハハ…[...は白い歯を輝かせながら、羊と共に走り去った]
プロローグ,行商人アルビン,村人,ヒーローグッズが売れまくるという村はこちらでよろしかったですか？さてさて、商売っと♪【ヒーロー変身ベルト】【ヒーロー変身メダル】【ヒーロー変身カード】【ヒーロー等身大ミニフィギュア】
プロローグ,行商人アルビン,村人,■1.20:30～24:00■2.仮21:30　本22:15■3.本物のヒーロー様にグッズを使っていただき、一気に売り上げを伸ばしたいと思います。ぐふふｖ
プロローグ,行商人アルビン,村人,えーっと、女性向けのグッズも確かあったよな・・・（がさごぞおっ、これこれ。【ヒーロー？変身ステッキ】【ヒーロー？変身リング】【あなたもこれで魔法使い（ヒーロー）に！？魔法図鑑大全集】
プロローグ,負傷兵シモン,狩人,わ…私は別にヒーローになんて興味ないわよ。それにそもそもヒロインなんじゃないかしら。この商人あざといわね…リナちゃんがヒーローＣＯしてるわね。【対抗はしないわ】てか…あなたもしかして男だったの？
プロローグ,旅人ニコラス,村人,おや、面白い話をしているね。けど、ヒーローなんて正体バレないように人波の中に紛れてるもんさ。その点人狼はヒーローの素質があるのかもね……見分けがつかないくらいうまく隠れてるんだから。おっと、私は【ヒーローじゃない】よ。旅人なんて人波に紛れられないし。
プロローグ,宿屋の女主人レジーナ,村人,え？ヒーロー？何それ、面白い。ダーメだってぇー。自分の身は自分で守ら無いとさー。どこの誰だか、わかんないような奴に、守ってもらおうだなんてぜーったいナンセンスだって。おねーさん、そう思うよー。いや、本当に。
プロローグ,旅人ニコラス,村人,■1.不定期だけど夜にはいるよ■2.仮21:45　本22:15■3.しがない旅人ですよ。人狼に人波に紛れる方法でも習いたいもんだね。本当にいるのかは知らないけど。
プロローグ,宿屋の女主人レジーナ,村人,■1.おねーさん、これでもこの村の宿屋を一人で仕切ってる訳。ん？ああ、皆知ってるよね？うん、だから、かなり多忙なの。20:00〜24:00位が一応コアね。昼間は殆ど来れないや。鳩でちょいっと、現れる程度？コアも鳩のこときっと多いしね。■2.早くに閉められると正直困るんだよね。だから、希望としては、【仮/本 21:45/22:15】だと有難いね。
プロローグ,宿屋の女主人レジーナ,村人,■3.コレでも、この村の誰にとっても頼れるおねーさんであることを何時だって念頭に置いて暮らしてる私だよ。悩みがあったら、ヒーローとかいうどこの馬の骨だかわかんないよーな奴に頼るまえに、おねーさんに相談しなっ！ベッドの中でじっくりお話聴いてあ、げ、る！遠慮なんて要らないさー。さあ、おねーさんの胸の中飛びこんでおいで！！！
プロローグ,青年ヨアヒム,人狼,ママ～！[…は、レジーナの胸の中に飛び込んだ]
プロローグ,青年ヨアヒム,人狼,ああ、レジーナさんは本当に素敵なヒトだ…！すりすりすり。まるで僕のママみたいだ…！
プロローグ,青年ヨアヒム,人狼,■1.不定期だけど夜メイン。■2.レジーナさんに追従します。■3.ヨアヒムです。よろしくお願いします。女の子達からは残念なイケメンってよく言われます。…何でかな？
プロローグ,村長ヴァルター,村人,諸君、私が村長である。私の言葉を尊重するように。村長なだけに…な、なんちゃって…ぷぷっ
プロローグ,村長ヴァルター,村人,■1.19～23時多し、が不定期で他の時間も。■2.仮：皆に合わせよう　　本：22:15■3.ガンガン攻める村長である。何故ならここは村であって、町（待ち）ではないから…なんちゃって…ダジャレで私に勝てたら、村長の座は譲ろう。
プロローグ,老人モーリッツ,村人,おや、夏だというのにこの宿はやけに涼しいのう…ここでなら暑さに参ることもあるまいて…おやヴァルター、お主の近くは特に涼しいのう
