プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,パン屋オットー,村人,あれ、ゲルトしかいないのか。すぐ出かけるけど、邪魔させてもらお。
プロローグ,少年ペーター,人狼,がおー、おおかみだぞー。
プロローグ,少年ペーター,人狼,人狼ってこんなふうにおそってくるのかなあ
プロローグ,ならず者ディーター,村人,おはよ。夜にまた顔出すな。
プロローグ,パン屋オットー,村人,お、賑やかになってきたな。よろしゅう。…うちはパン屋にしては遅い方やけど、そろそろ出なあかん。21：00くらいには戻れると思う。ほな～
プロローグ,シスターフリーデル,村人,さぁ、参りましょうか？
プロローグ,神父ジムゾン,村人,おぉ神よ。何故私をこのような「ネタ体質」に創りたもうた?「内容寡黙」とそしられようと、私はネタに走りたい…この衝動プライスレス…っ。…あ、皆さんおはようございます。
プロローグ,少女リーザ,村人,せきとり～また夜に来るね。
プロローグ,村娘パメラ,占い師,みんなおはよう、とりあえず席確保しておくね
プロローグ,シスターフリーデル,村人,話すことがなければネタに走ればいいじゃない？
プロローグ,神父ジムゾン,村人,おぉリデル、よくぞ言ってくれました。しかし私は話すことがあってもやりかねないことを宣言しておこう。…そして、今のうちにひとつくらいは役に立つことをしておきましょうか↓■１.コアタイムとか■２.仮決定と本決定の時間の希望■３.その他何かあれば□４.自己紹介
プロローグ,神父ジムゾン,村人,そしてセルフ回答。■１.主に夜ですが不定期です。■２.仮23:15／本23:45■３.流行病には気を付け、みんな仲良く楽しくやりましょう。□４.人狼が出るのも不景気なのも私が若干女性恐怖症気味なのも、みんな神が悪いのです。即ち、神はいらっしゃるという事なのです。
プロローグ,行商人アルビン,村人,ネタ陣営がいると聞いて。神父さん、嘘のネタ本などはいかがでやんすか？普段は１冊500ゲルトのところを、今なら６冊セットで2800ゲルトでご提供！お得でやんす。
プロローグ,神父ジムゾン,村人,やぁアルビン、相変わらず凄い大荷物ですね。。◯（「嘘のネタ本」ってなんだ…???）むぅ、興味はそそられるのですが生憎私は手持ちが無い…どうでしょう、この聖書と交換というのは。
プロローグ,羊飼いカタリナ,狂人,邪魔するのである。羊を見守らねばならんから、また後で来よう。
プロローグ,青年ヨアヒム,霊能者,やっほー。ヨアだよー
