プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,ならず者ディーター,村人,邪魔するぜーっと。一番乗りかよ。とりあえずこれ置いとくぜ。■1.コアタイム■2.仮/本決定時間■3.やりたいこと/やりたくないこと□4.自己紹介
プロローグ,ならず者ディーター,村人,セルフ回答■1.22:00～24:00(更新確認後就寝）■2.1時間前/30分前■3.面白おかしくやれりゃーいいんじゃねーか？ギスギスして後味わりぃのは勘弁してくれよ。□4.口はわりぃがカタギの方々に手出しはしねぇよ、安心してくれ。まあよろしくな。
プロローグ,羊飼いカタリナ,霊能者,我はカタリナなり…
プロローグ,羊飼いカタリナ,霊能者,ディーターよ、議題をお借りする。■1.不定期。■2.23:15/23:45■3.奇策は自己責任であろう。なに、楽しくやるのだ。□4.狼退治の武者修行に羊と共に出向いたで候う。よろしく頼もう。ではまた夜に。
プロローグ,旅人ニコラス,狂人,ニコっとラストは笑いたい
プロローグ,旅人ニコラス,狂人,■1.22:30～25:00■2.23:15/23:45■3.最後まで楽しく議論したいね□4.呪われた烙印を消すために狼退治をしているよ　　そのためには病気になってる場合じゃないねでは人が集まるまで待つとしよう
プロローグ,シスターフリーデル,村人,こんにちはぁ。お邪魔しますねぇ。
プロローグ,シスターフリーデル,村人,■1.不定期ですぅ。■2.23:15/23:45■3.私も楽しくがいいですぅ。□4.この村に派遣されてきた新米シスターですぅ。よろしくお願いしますねぇ。では教会の掃除に戻りますぅ。
プロローグ,少女リーザ,村人,おじゃまするの～
プロローグ,少女リーザ,村人,■1.不定期なの～■2.23:15/23:45■3.ゲームは楽しんでなんぼなの～　だからみんな全力でふざけるの～□4.見た目はロリっこ、頭脳は孔明、しかしてその実態はっ・・・！続きはwebで！
プロローグ,パン屋オットー,村人,やべー俺呪われてるっぽいし。
プロローグ,パン屋オットー,村人,ディタ議題サンキュなー。答える。■1．不定期。更新前後に居られない日があるかもだけど、そんときは事前に言うんで。■2．皆に合わせる。■3．どうせなら大人数でわいわい騒ぎたいとこだな。□4．呪いのせいでパンが焼けなくなったパン屋だ。別にめんどいから焼かないってわけじゃ……おや、誰かきたようだ。
